Time,Lon,Lat,Mag,Depth,Description
2021-03-04T16:53:11.176000Z,167.32,-14.464,6.1,173300.0,VANUATU ISLANDS
2021-03-04T17:41:23.379000Z,-177.8415,-29.6762,7.4,43000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2021-03-04T19:28:33.176000Z,-177.2791,-29.7226,8.1,28940.0,"KERMADEC ISLANDS, NEW ZEALAND"
2021-03-04T20:25:06.406000Z,-176.6895,-28.3867,6.1,10000.0,KERMADEC ISLANDS REGION
2021-03-04T23:13:00.557000Z,-176.6398,-28.4843,6.1,25000.0,KERMADEC ISLANDS REGION
2021-03-05T02:30:36.279000Z,-176.5578,-28.749,6.3,17000.0,KERMADEC ISLANDS REGION
2021-03-05T14:24:52.640000Z,-176.5961,-28.9144,6.2,14000.0,KERMADEC ISLANDS REGION
2021-03-06T00:16:22.185000Z,179.6102,-37.6099,6.3,13000.0,"OFF E. COAST OF N. ISLAND, N.Z."
2021-03-06T07:16:29.320000Z,-177.0026,-28.621,6.1,10000.0,KERMADEC ISLANDS REGION
2021-03-06T10:34:47.041000Z,-177.6936,-28.4272,6.2,10000.0,KERMADEC ISLANDS REGION
2021-03-06T12:05:23.693000Z,-177.8739,-28.3565,6.2,15000.0,KERMADEC ISLANDS REGION
2021-03-06T13:12:05.457000Z,-177.6224,-28.2884,6.1,10000.0,KERMADEC ISLANDS REGION
2021-03-13T21:21:58.513000Z,-176.6448,-28.1479,6.0,14000.0,KERMADEC ISLANDS REGION
2021-03-14T12:05:13.343000Z,-29.4687,-59.883,6.0,10000.0,SOUTH SANDWICH ISLANDS REGION
2021-03-20T05:19:31.865000Z,150.3277,-59.6179,6.0,10000.0,WEST OF MACQUARIE ISLAND
2021-04-01T09:56:37.576000Z,-177.6507,-29.9502,6.5,20000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2021-04-01T15:11:18.213000Z,-179.3796,-21.8006,6.0,595000.0,FIJI ISLANDS REGION
2021-04-03T01:16:39.455000Z,-7.843,-58.0139,6.6,10000.0,EAST OF SOUTH SANDWICH ISLANDS
2021-04-05T07:37:50.686000Z,179.6745,-37.5205,6.0,10000.0,"OFF E. COAST OF N. ISLAND, N.Z."
2021-04-07T09:53:29.653000Z,-176.6124,-29.0489,6.1,18000.0,KERMADEC ISLANDS REGION
2021-04-10T07:00:15.499000Z,112.5149,-8.5528,6.0,67000.0,"JAVA, INDONESIA"
2021-04-10T09:30:43.294000Z,124.6588,4.1034,6.1,300000.0,CELEBES SEA
2021-04-10T11:38:31.527000Z,145.7324,-3.4431,6.0,9000.0,"NEAR N COAST OF NEW GUINEA, PNG."
2021-04-24T00:23:38.135000Z,-176.2536,-18.8773,6.5,301000.0,FIJI ISLANDS REGION
2021-04-25T22:28:02.226000Z,-177.1205,-21.5917,6.4,246000.0,FIJI ISLANDS REGION
2021-04-27T08:05:31.715000Z,145.5163,-3.408,6.1,10000.0,"NEAR N COAST OF NEW GUINEA, PNG."
2021-04-29T06:50:26.915000Z,-176.3205,-29.339,6.1,10000.0,KERMADEC ISLANDS REGION
2021-05-07T15:21:13.733000Z,144.1948,-54.4068,6.0,10000.0,WEST OF MACQUARIE ISLAND
2021-05-07T23:35:14.938000Z,-177.5658,-18.7443,6.1,384000.0,FIJI ISLANDS REGION
2021-05-12T08:45:45.457000Z,-90.2668,13.2732,6.0,22000.0,NEAR COAST OF GUATEMALA
2021-05-13T09:42:12.044000Z,-82.4136,6.7138,6.0,10000.0,SOUTH OF PANAMA
2021-05-21T22:13:18.379000Z,-177.3725,-16.6009,6.5,10000.0,FIJI ISLANDS REGION
2021-06-03T10:09:58.444000Z,126.3003,0.3164,6.1,26000.0,NORTHERN MOLUCCA SEA
2021-06-20T17:05:50.681000Z,-177.8449,-30.2162,6.5,25000.0,"KERMADEC ISLANDS, NEW ZEALAND"
