Time,Lon,Lat,Mag,Depth,Description
2015-09-18T09:10:44.730000Z,-72.2292,-32.3681,6.2,8000.0,OFF COAST OF CENTRAL CHILE
2015-09-18T15:59:42.640000Z,-45.9886,15.2767,6.0,10000.0,NORTHERN MID-ATLANTIC RIDGE
2015-09-19T05:06:47.500000Z,-72.077,-29.6411,6.1,6000.0,OFF COAST OF CENTRAL CHILE
2015-09-19T12:52:20.000000Z,-72.07,-32.33,6.2,18000.0,OFF COAST OF CENTRAL CHILE
2015-09-19T12:52:20.920000Z,-72.0629,-32.3335,6.2,18000.0,OFF COAST OF CENTRAL CHILE
2015-09-21T05:39:34.000000Z,-71.74,-31.58,6.1,30000.0,NEAR COAST OF CENTRAL CHILE
2015-09-21T05:39:34.910000Z,-71.7431,-31.5757,6.1,30000.0,NEAR COAST OF CENTRAL CHILE
2015-09-21T17:40:00.060000Z,-71.3792,-31.7275,6.6,35000.0,NEAR COAST OF CENTRAL CHILE
2015-09-22T07:13:00.000000Z,-71.26,-31.44,6.1,58000.0,NEAR COAST OF CENTRAL CHILE
2015-09-22T07:13:00.520000Z,-71.2653,-31.4441,6.0,58000.0,NEAR COAST OF CENTRAL CHILE
2015-09-24T15:53:27.000000Z,131.26,-0.62,6.6,18000.0,"IRIAN JAYA REGION, INDONESIA"
2015-09-24T15:53:27.740000Z,131.2622,-0.6212,6.6,18000.0,"IRIAN JAYA REGION, INDONESIA"
2015-09-26T02:51:18.830000Z,-71.3217,-30.8148,6.3,46000.0,NEAR COAST OF CENTRAL CHILE
2015-09-28T15:28:05.000000Z,-66.6,-23.8,6.0,219000.0,"JUJUY PROVINCE, ARGENTINA"
