id|Station|Latitude|Longitude|phi|dt|refID|Phase|pmax|pmin|dtmax|dtmin|remark
62176|XG.BTLS|38.43|42.12|44.0|0.81|371|SKSac|19.0|19.0|0.27|0.27|good quality individual splitting measurement
62177|XG.DGSU|39.13|42.73|40.0|1.23|371|SKSac|15.0|15.0|0.27|0.27|good quality individual splitting measurement
62178|XG.DGSU|39.13|42.73|39.0|1.41|371|PKSbc|12.0|12.0|0.35|0.35|good quality individual splitting measurement
62179|XG.DGSU|39.13|42.73|62.0|1.63|371|SKSac|11.0|11.0|0.55|0.55|good quality individual splitting measurement
62180|XG.HRSN|39.95|42.29|60.0|2.68|371|SKSac|7.0|7.0|0.36|0.36|good quality individual splitting measurement
62181|XG.KYPR|37.56|41.17|36.0|1.35|371|SKKSac|21.0|21.0|0.45|0.45|good quality individual splitting measurement
62182|XG.KYPR|37.56|41.17|34.0|0.93|371|PKSbc|15.0|15.0|0.26|0.26|good quality individual splitting measurement
62183|XI.AFIF|23.93|43.04|15.0|1.2|371|SKKSac|30.0|30.0|1.1|1.1|good quality individual splitting measurement
62184|XI.AFIF|23.93|43.04|348.0|1.63|371|SKKSac|7.0|7.0|0.26|0.26|good quality individual splitting measurement
62185|XI.HALM|22.85|44.32|2.0|0.72|371|SKSac|11.0|11.0|0.26|0.26|good quality individual splitting measurement
62186|XI.HALM|22.85|44.32|354.0|0.62|371|SKSac|13.0|13.0|0.15|0.15|good quality individual splitting measurement
62187|XI.RIYD|24.72|46.64|39.0|0.48|371|SKSac|27.0|27.0|0.3|0.3|good quality individual splitting measurement
62188|XI.UQSK|25.79|42.36|0.0|1.48|371|SKSac|11.0|11.0|0.36|0.36|good quality individual splitting measurement
62189|XY.K2|35.96|51.54|88.0|1.65|371|SKSac|13.0|13.0|0.39|0.39|good quality individual splitting measurement
62190|XY.L1|35.63|51.97|274.0|2.05|371|PKSbc|5.0|5.0|0.51|0.51|good quality individual splitting measurement
62191|YB.A2|29.79|51.78|53.0|0.5|371|SKSac|30.0|30.0|0.73|0.73|good quality individual splitting measurement
62192|ZH.V7|33.27|47.94|71.0|0.34|371|SKSac|38.0|38.0|0.59|0.59|good quality individual splitting measurement
62193|ZH.Y2|34.4|49.95|35.0|0.26|371|PKSbc|24.0|24.0|0.21|0.21|good quality individual splitting measurement
62194|ZH.Z6|34.94|50.88|313.0|0.8|371|SKSac|26.0|26.0|0.34|0.34|good quality individual splitting measurement
62505|DOLE |15.0968|39.9806|27.0|0.9|374|SKS||||| Mean  calculated from 2 individual splitting measurements
63607|GANJ|40.65|46.33|346.0|1.45|377|SKS|5.0|5.0|0.23|0.23|Individual splitting measurement
63608|AKMS|35.02|32.33|11.0|1.29|377|SKS|5.5|5.5|0.14|0.14|Individual splitting measurement
63609|AKMS|35.02|32.33|333.0|1.08|377|SKS|10.75|10.75|0.26|0.26|Individual splitting measurement
63610|AKMS|35.02|32.33|276.0|1.44|377|SKS|1.75|1.75|0.13|0.13|Individual splitting measurement
63611|AKMS|35.02|32.33|8.0|0.96|377|SKS|6.5|6.5|0.14|0.14|Individual splitting measurement
63612|AKMS|35.02|32.33|89.0|1.5|377|SKS|5.5|5.5|0.25|0.25|Individual splitting measurement
63613|AKMS|35.02|32.33|331.0|1.05|377|SKS|10.5|10.5|0.28|0.28|Individual splitting measurement
63614|ALEF|35.16|32.6|26.0|2.01|377|SKS|4.0|4.0|0.25|0.25|Individual splitting measurement
63615|ALEF|35.16|32.6|22.0|2.19|377|SKS|3.0|3.0|0.16|0.16|Individual splitting measurement
63616|ALEF|35.16|32.6|30.0|1.74|377|SKS|4.75|4.75|0.25|0.25|Individual splitting measurement
63617|ALEF|35.16|32.6|12.0|1.05|377|SKS|6.0|6.0|0.23|0.23|Individual splitting measurement
63618|ALEF|35.16|32.6|88.0|1.71|377|SKKS|2.25|2.25|0.17|0.17|Individual splitting measurement
63619|ALEF|35.16|32.6|357.0|1.23|377|SKKS|3.5|3.5|0.23|0.23|Individual splitting measurement
63620|ALEF|35.16|32.6|349.0|2.1|377|SKS|3.75|3.75|0.11|0.11|Individual splitting measurement
63621|ALEF|35.16|32.6|6.0|1.32|377|SKS|4.75|4.75|0.25|0.25|Individual splitting measurement
63622|ALEF|35.16|32.6|28.0|2.67|377|SKS|2.5|2.5|0.13|0.13|Individual splitting measurement
63623|ASGA|34.79|33.25|279.0|1.83|377|SKS|3.5|3.5|0.21|0.21|Individual splitting measurement
63624|ASGA|34.79|33.25|51.0|0.51|377|SKS|18.5|18.5|0.19|0.19|Individual splitting measurement
63625|ASGA|34.79|33.25|273.0|1.86|377|SKS|1.25|1.25|0.07|0.07|Individual splitting measurement
63626|ASGA|34.79|33.25|43.0|0.57|377|SKS|10.5|10.5|0.07|0.07|Individual splitting measurement
63627|ASGA|34.79|33.25|54.0|0.57|377|SKS|15.75|15.75|0.16|0.16|Individual splitting measurement
63628|MVOU|35.02|33.63|45.0|0.93|377|SKS|8.5|8.5|0.12|0.12|Individual splitting measurement
63629|MVOU|35.02|33.63|39.0|0.78|377|SKS|16.25|16.25|0.13|0.13|Individual splitting measurement
63630|MVOU|35.02|33.63|299.0|3.15|377|SKS|2.25|2.25|0.18|0.18|Individual splitting measurement
63631|MVOU|35.02|33.63|39.0|2.7|377|SKS|2.0|2.0|0.17|0.17|Individual splitting measurement
63632|MVOU|35.02|33.63|25.0|0.78|377|SKS|7.25|7.25|0.08|0.08|Individual splitting measurement
63633|MVOU|35.02|33.63|17.0|1.2|377|PKS|6.0|6.0|0.19|0.19|Individual splitting measurement
63634|MVOU|35.02|33.63|27.0|0.93|377|PKS|9.75|9.75|0.14|0.14|Individual splitting measurement
63635|MVOU|35.02|33.63|16.0|1.14|377|SKS|4.5|4.5|0.18|0.18|Individual splitting measurement
63636|MVOU|35.02|33.63|11.0|0.84|377|PKS|11.0|11.0|0.19|0.19|Individual splitting measurement
63637|NATA|34.78|32.57|83.0|2.04|377|SKS|3.0|3.0|0.09|0.09|Individual splitting measurement
63638|PARA|34.99|34.04|293.0|1.29|377|SKS|3.75|3.75|0.22|0.22|Individual splitting measurement
63639|PARA|34.99|34.04|45.0|2.7|377|PKS|2.25|2.25|0.04|0.04|Individual splitting measurement
63640|SUNI|34.76|32.88|17.0|1.47|377|SKS|6.75|6.75|0.24|0.24|Individual splitting measurement
63641|TROD|34.95|32.87|33.0|3.12|377|SKS|2.0|2.0|0.23|0.23|Individual splitting measurement
63642|TROD|34.95|32.87|35.0|1.05|377|SKS|8.5|8.5|0.1|0.1|Individual splitting measurement
63643|TROD|34.95|32.87|22.0|0.99|377|SKKS|11.75|11.75|0.21|0.21|Individual splitting measurement
63644|TROD|34.95|32.87|42.0|0.78|377|PKS|8.25|8.25|0.07|0.07|Individual splitting measurement
63645|TROD|34.95|32.87|34.0|2.28|377|SKS|2.75|2.75|0.27|0.27|Individual splitting measurement
63646|TROD|34.95|32.87|36.0|2.91|377|SKS|2.75|2.75|0.22|0.22|Individual splitting measurement
63647|TROD|34.95|32.87|25.0|0.69|377|SKS|13.75|13.75|0.08|0.08|Individual splitting measurement
63648|TROD|34.95|32.87|21.0|1.71|377|SKS|3.0|3.0|0.19|0.19|Individual splitting measurement
63649|TROD|34.95|32.87|25.0|1.02|377|PKS|7.25|7.25|0.17|0.17|Individual splitting measurement
63650|TROD|34.95|32.87|23.0|1.08|377|PKS|6.75|6.75|0.16|0.16|Individual splitting measurement
63651|TROD|34.95|32.87|14.0|1.35|377|SKS|4.0|4.0|0.26|0.26|Individual splitting measurement
63674|CSS|34.96|33.33|57.0|2.4|377|SKS|3.25|3.25|0.09|0.09|Individual splitting measurement
63675|CSS|34.96|33.33|44.0|1.73|377|SKS|4.25|4.25|0.08|0.08|Individual splitting measurement
63676|CSS|34.96|33.33|14.0|3.6|377|SKS|2.75|2.75|0.25|0.25|Individual splitting measurement
63677|CSS|34.96|33.33|64.0|1.95|377|SKS|6.25|6.25|0.21|0.21|Individual splitting measurement
63678|CSS|34.96|33.33|61.0|1.88|377|SKS|5.5|5.5|0.24|0.24|Individual splitting measurement
63679|CSS|34.96|33.33|41.0|1.0|377|SKS|8.0|8.0|0.11|0.11|Individual splitting measurement
63680|CSS|34.96|33.33|9.0|2.48|377|SKS|2.25|2.25|0.14|0.14|Individual splitting measurement
63681|CSS|34.96|33.33|279.0|1.23|377|SKS|5.0|5.0|0.16|0.16|Individual splitting measurement
63682|CSS|34.96|33.33|13.0|1.05|377|SKS|6.75|6.75|0.09|0.09|Individual splitting measurement
63683|CSS|34.96|33.33|12.0|1.68|377|SKS|6.0|6.0|0.22|0.22|Individual splitting measurement
63684|CSS|34.96|33.33|43.0|0.9|377|SKS|7.25|7.25|0.07|0.07|Individual splitting measurement
63685|CSS|34.96|33.33|293.0|4.01|377|SKS|3.25|3.25|0.2|0.2|Individual splitting measurement
63686|CSS|34.96|33.33|32.0|0.93|377|SKS|13.25|13.25|0.16|0.16|Individual splitting measurement
63687|CSS|34.96|33.33|272.0|1.05|377|SKS|3.75|3.75|0.16|0.16|Individual splitting measurement
63688|CSS|34.96|33.33|37.0|1.3|377|SKS|9.0|9.0|0.18|0.18|Individual splitting measurement
63689|CSS|34.96|33.33|72.0|1.02|377|SKS|5.75|5.75|0.14|0.14|Individual splitting measurement
63690|CSS|34.96|33.33|20.0|1.0|377|SKS|6.5|6.5|0.12|0.12|Individual splitting measurement
63691|CSS|34.96|33.33|62.0|1.98|377|SKS|5.75|5.75|0.17|0.17|Individual splitting measurement
63692|CSS|34.96|33.33|307.0|4.65|377|SKS|3.0|3.0|0.2|0.2|Individual splitting measurement
63693|CSS|34.96|33.33|46.0|0.78|377|SKS|14.25|14.25|0.15|0.15|Individual splitting measurement
63694|CSS|34.96|33.33|20.0|3.88|377|SKS|2.0|2.0|0.15|0.15|Individual splitting measurement
63695|CSS|34.96|33.33|53.0|2.48|377|SKS|3.0|3.0|0.09|0.09|Individual splitting measurement
63696|CSS|34.96|33.33|79.0|1.35|377|SKS|5.0|5.0|0.18|0.18|Individual splitting measurement
63697|CSS|34.96|33.33|26.0|1.75|377|SKS|4.75|4.75|0.08|0.08|Individual splitting measurement
63698|CSS|34.96|33.33|54.0|1.58|377|SKS|5.0|5.0|0.17|0.17|Individual splitting measurement
63699|CSS|34.96|33.33|350.0|1.93|377|PKS|5.5|5.5|0.17|0.17|Individual splitting measurement
63700|CSS|34.96|33.33|350.0|1.93|377|PKS|3.75|3.75|0.14|0.14|Individual splitting measurement
63701|CSS|34.96|33.33|24.0|1.3|377|SKKS|11.75|11.75|0.21|0.21|Individual splitting measurement
63702|CSS|34.96|33.33|21.0|4.12|377|SKS|1.75|1.75|0.2|0.2|Individual splitting measurement
63703|CSS|34.96|33.33|39.0|1.23|377|SKKS|8.75|8.75|0.1|0.1|Individual splitting measurement
63704|CSS|34.96|33.33|284.0|1.55|377|SKS|2.0|2.0|0.12|0.12|Individual splitting measurement
63705|CSS|34.96|33.33|59.0|2.58|377|SKS|4.5|4.5|0.1|0.1|Individual splitting measurement
63706|CSS|34.96|33.33|18.0|4.05|377|SKS|1.5|1.5|0.17|0.17|Individual splitting measurement
63707|CSS|34.96|33.33|29.0|1.2|377|PKS|9.5|9.5|0.11|0.11|Individual splitting measurement
63708|CSS|34.96|33.33|54.0|2.48|377|SKS|4.25|4.25|0.18|0.18|Individual splitting measurement
63709|CSS|34.96|33.33|35.0|0.8|377|SKS|7.5|7.5|0.09|0.09|Individual splitting measurement
63710|EIL|29.67|34.95|7.0|1.88|377|SKS|1.0|1.0|0.09|0.09|Individual splitting measurement
63711|EIL|29.67|34.95|7.0|1.4|377|SKS|10.0|10.0|0.12|0.12|Individual splitting measurement
63712|EIL|29.67|34.95|5.0|1.6|377|SKS|4.75|4.75|0.14|0.14|Individual splitting measurement
63713|EIL|29.67|34.95|4.0|1.5|377|SKS|2.25|2.25|0.04|0.04|Individual splitting measurement
63714|EIL|29.67|34.95|346.0|1.52|377|SKS|1.25|1.25|0.04|0.04|Individual splitting measurement
63715|EIL|29.67|34.95|359.0|1.43|377|PKS|3.25|3.25|0.14|0.14|Individual splitting measurement
63716|EIL|29.67|34.95|3.0|0.85|377|SKS|6.75|6.75|0.14|0.14|Individual splitting measurement
63717|EIL|29.67|34.95|0.0|0.98|377|SKS|9.5|9.5|0.14|0.14|Individual splitting measurement
63718|EIL|29.67|34.95|328.0|0.85|377|SKS|16.5|16.5|0.25|0.25|Individual splitting measurement
63719|EIL|29.67|34.95|359.0|1.88|377|SKS|1.75|1.75|0.12|0.12|Individual splitting measurement
63720|EIL|29.67|34.95|2.0|1.27|377|SKS|1.5|1.5|0.03|0.03|Individual splitting measurement
63721|EIL|29.67|34.95|357.0|1.6|377|SKS|3.0|3.0|0.11|0.11|Individual splitting measurement
63722|EIL|29.67|34.95|13.0|1.75|377|SKS|5.5|5.5|0.31|0.31|Individual splitting measurement
63723|EIL|29.67|34.95|39.0|1.08|377|SKS|12.25|12.25|0.15|0.15|Individual splitting measurement
63724|EIL|29.67|34.95|35.0|1.62|377|SKS|7.25|7.25|0.12|0.12|Individual splitting measurement
63725|EIL|29.67|34.95|2.0|1.6|377|PKS|2.75|2.75|0.13|0.13|Individual splitting measurement
63726|EIL|29.67|34.95|353.0|0.88|377|SKS|7.75|7.75|0.08|0.08|Individual splitting measurement
63727|EIL|29.67|34.95|355.0|1.52|377|SKS|5.0|5.0|0.23|0.23|Individual splitting measurement
63728|EIL|29.67|34.95|357.0|1.68|377|PKS|1.5|1.5|0.07|0.07|Individual splitting measurement
63729|EIL|29.67|34.95|356.0|1.75|377|SKS|4.0|4.0|0.08|0.08|Individual splitting measurement
63730|EIL|29.67|34.95|359.0|1.88|377|SKS|2.0|2.0|0.12|0.12|Individual splitting measurement
63731|EIL|29.67|34.95|3.0|2.05|377|SKS|1.5|1.5|0.1|0.1|Individual splitting measurement
63732|EIL|29.67|34.95|356.0|1.48|377|SKS|2.25|2.25|0.04|0.04|Individual splitting measurement
63733|EIL|29.67|34.95|11.0|1.48|377|SKS|4.5|4.5|0.11|0.11|Individual splitting measurement
63734|EIL|29.67|34.95|356.0|0.85|377|SKS|10.25|10.25|0.14|0.14|Individual splitting measurement
63735|EIL|29.67|34.95|7.0|1.35|377|SKS|3.25|3.25|0.15|0.15|Individual splitting measurement
63736|EIL|29.67|34.95|355.0|1.4|377|SKS|4.75|4.75|0.15|0.15|Individual splitting measurement
63737|EIL|29.67|34.95|16.0|1.05|377|SKS|9.0|9.0|0.14|0.14|Individual splitting measurement
63738|EIL|29.67|34.95|9.0|1.15|377|SKS|5.75|5.75|0.1|0.1|Individual splitting measurement
63739|EIL|29.67|34.95|8.0|1.12|377|SKS|5.5|5.5|0.12|0.12|Individual splitting measurement
63740|EIL|29.67|34.95|14.0|1.1|377|SKS|5.75|5.75|0.19|0.19|Individual splitting measurement
63741|EIL|29.67|34.95|4.0|2.0|377|SKS|1.5|1.5|0.15|0.15|Individual splitting measurement
63742|EIL|29.67|34.95|0.0|1.5|377|PKS|3.0|3.0|0.12|0.12|Individual splitting measurement
63743|EIL|29.67|34.95|359.0|1.05|377|SKS|3.25|3.25|0.07|0.07|Individual splitting measurement
63744|EIL|29.67|34.95|6.0|1.15|377|SKS|6.75|6.75|0.2|0.2|Individual splitting measurement
63745|EIL|29.67|34.95|10.0|1.43|377|PKS|2.25|2.25|0.09|0.09|Individual splitting measurement
63746|EIL|29.67|34.95|2.0|0.73|377|SKS|18.5|18.5|0.28|0.28|Individual splitting measurement
63747|EIL|29.67|34.95|359.0|0.57|377|SKS|11.0|11.0|0.14|0.14|Individual splitting measurement
63748|EIL|29.67|34.95|357.0|2.12|377|SKS|2.25|2.25|0.12|0.12|Individual splitting measurement
63749|EIL|29.67|34.95|10.0|1.23|377|PKS|5.5|5.5|0.15|0.15|Individual splitting measurement
63750|EIL|29.67|34.95|10.0|1.35|377|SKS|4.25|4.25|0.14|0.14|Individual splitting measurement
63751|EIL|29.67|34.95|3.0|1.48|377|SKKS|5.75|5.75|0.11|0.11|Individual splitting measurement
63752|EIL|29.67|34.95|356.0|0.8|377|SKS|15.25|15.25|0.22|0.22|Individual splitting measurement
63753|EIL|29.67|34.95|9.0|1.27|377|PKS|5.75|5.75|0.24|0.24|Individual splitting measurement
63754|EIL|29.67|34.95|30.0|2.65|377|SKS|3.0|3.0|0.12|0.12|Individual splitting measurement
63755|EIL|29.67|34.95|1.0|0.95|377|SKS|6.5|6.5|0.09|0.09|Individual splitting measurement
63756|EIL|29.67|34.95|8.0|1.23|377|SKS|5.0|5.0|0.14|0.14|Individual splitting measurement
63757|EIL|29.67|34.95|358.0|1.1|377|PKS|7.25|7.25|0.09|0.09|Individual splitting measurement
63758|EIL|29.67|34.95|359.0|1.58|377|PKS|1.25|1.25|0.1|0.1|Individual splitting measurement
63759|EIL|29.67|34.95|3.0|1.4|377|SKS|3.5|3.5|0.12|0.12|Individual splitting measurement
63760|EIL|29.67|34.95|1.0|2.03|377|SKS|1.5|1.5|0.11|0.11|Individual splitting measurement
63761|EIL|29.67|34.95|356.0|2.03|377|SKS|1.5|1.5|0.09|0.09|Individual splitting measurement
63762|EIL|29.67|34.95|346.0|1.8|377|SKS|4.0|4.0|0.12|0.12|Individual splitting measurement
63763|EIL|29.67|34.95|356.0|0.82|377|SKS|7.25|7.25|0.12|0.12|Individual splitting measurement
63764|EIL|29.67|34.95|2.0|1.83|377|SKS|2.0|2.0|0.14|0.14|Individual splitting measurement
63765|EIL|29.67|34.95|4.0|1.25|377|PKS|3.0|3.0|0.1|0.1|Individual splitting measurement
63766|EIL|29.67|34.95|331.0|0.85|377|SKS|8.25|8.25|0.08|0.08|Individual splitting measurement
63767|EIL|29.67|34.95|3.0|1.1|377|SKS|6.5|6.5|0.19|0.19|Individual splitting measurement
63768|EIL|29.67|34.95|0.0|2.0|377|SKS|1.25|1.25|0.08|0.08|Individual splitting measurement
63769|EIL|29.67|34.95|355.0|0.95|377|SKS|5.75|5.75|0.11|0.11|Individual splitting measurement
63770|EIL|29.67|34.95|353.0|1.4|377|SKS|2.75|2.75|0.06|0.06|Individual splitting measurement
63771|EIL|29.67|34.95|345.0|0.85|377|SKS|6.25|6.25|0.05|0.05|Individual splitting measurement
63772|EIL|29.67|34.95|356.0|1.77|377|SKKS|2.0|2.0|0.11|0.11|Individual splitting measurement
63773|EIL|29.67|34.95|1.0|1.12|377|SKS|10.75|10.75|0.22|0.22|Individual splitting measurement
63774|EIL|29.67|34.95|3.0|1.38|377|PKS|5.75|5.75|0.24|0.24|Individual splitting measurement
63775|EIL|29.67|34.95|3.0|1.3|377|PKS|1.25|1.25|0.04|0.04|Individual splitting measurement
63776|EIL|29.67|34.95|356.0|0.95|377|SKS|3.5|3.5|0.05|0.05|Individual splitting measurement
63777|EIL|29.67|34.95|7.0|1.9|377|SKS|2.75|2.75|0.1|0.1|Individual splitting measurement
63778|EIL|29.67|34.95|357.0|1.68|377|SKS|2.75|2.75|0.24|0.24|Individual splitting measurement
63779|EIL|29.67|34.95|16.0|1.73|377|SKS|4.5|4.5|0.19|0.19|Individual splitting measurement
63780|EIL|29.67|34.95|5.0|1.45|377|SKS|3.0|3.0|0.06|0.06|Individual splitting measurement
63781|EIL|29.67|34.95|356.0|1.35|377|SKS|1.25|1.25|0.03|0.03|Individual splitting measurement
63782|EIL|29.67|34.95|10.0|1.52|377|SKS|4.25|4.25|0.24|0.24|Individual splitting measurement
63783|EIL|29.67|34.95|358.0|1.27|377|PKS|4.0|4.0|0.1|0.1|Individual splitting measurement
63784|EIL|29.67|34.95|6.0|0.9|377|SKS|5.0|5.0|0.17|0.17|Individual splitting measurement
63785|EIL|29.67|34.95|350.0|1.48|377|SKS|8.0|8.0|0.16|0.16|Individual splitting measurement
63786|EIL|29.67|34.95|1.0|1.27|377|SKS|5.0|5.0|0.1|0.1|Individual splitting measurement
63787|EIL|29.67|34.95|355.0|1.02|377|SKS|5.0|5.0|0.09|0.09|Individual splitting measurement
63788|EIL|29.67|34.95|7.0|2.33|377|SKS|1.5|1.5|0.15|0.15|Individual splitting measurement
63789|EIL|29.67|34.95|359.0|1.77|377|SKS|1.0|1.0|0.09|0.09|Individual splitting measurement
63790|EIL|29.67|34.95|351.0|1.68|377|SKS|2.0|2.0|0.06|0.06|Individual splitting measurement
63791|EIL|29.67|34.95|347.0|0.78|377|SKS|12.75|12.75|0.14|0.14|Individual splitting measurement
63792|EIL|29.67|34.95|5.0|1.25|377|PKS|2.0|2.0|0.08|0.08|Individual splitting measurement
63793|EIL|29.67|34.95|358.0|1.55|377|SKS|2.0|2.0|0.04|0.04|Individual splitting measurement
63794|EIL|29.67|34.95|10.0|2.08|377|SKS|2.25|2.25|0.11|0.11|Individual splitting measurement
63795|EIL|29.67|34.95|349.0|1.93|377|SKS|4.0|4.0|0.26|0.26|Individual splitting measurement
63796|EIL|29.67|34.95|5.0|0.95|377|SKS|12.5|12.5|0.21|0.21|Individual splitting measurement
63797|EIL|29.67|34.95|348.0|1.52|377|SKS|4.75|4.75|0.12|0.12|Individual splitting measurement
63798|EIL|29.67|34.95|7.0|1.08|377|SKS|4.75|4.75|0.23|0.23|Individual splitting measurement
63799|EIL|29.67|34.95|353.0|0.95|377|SKS|6.25|6.25|0.08|0.08|Individual splitting measurement
63800|EIL|29.67|34.95|345.0|0.88|377|SKS|5.25|5.25|0.03|0.03|Individual splitting measurement
63801|EIL|29.67|34.95|354.0|1.48|377|SKS|3.25|3.25|0.09|0.09|Individual splitting measurement
63802|EIL|29.67|34.95|358.0|1.27|377|SKS|4.0|4.0|0.11|0.11|Individual splitting measurement
63803|EIL|29.67|34.95|356.0|1.4|377|SKS|1.0|1.0|0.01|0.01|Individual splitting measurement
63804|EIL|29.67|34.95|355.0|1.08|377|SKS|5.0|5.0|0.08|0.08|Individual splitting measurement
63805|EIL|29.67|34.95|1.0|1.15|377|SKS|9.25|9.25|0.19|0.19|Individual splitting measurement
63806|EIL|29.67|34.95|349.0|1.98|377|SKS|3.0|3.0|0.21|0.21|Individual splitting measurement
63807|EIL|29.67|34.95|1.0|1.23|377|SKS|2.0|2.0|0.03|0.03|Individual splitting measurement
63808|EIL|29.67|34.95|2.0|1.2|377|SKS|7.25|7.25|0.16|0.16|Individual splitting measurement
63809|EIL|29.67|34.95|355.0|1.3|377|SKS|3.25|3.25|0.06|0.06|Individual splitting measurement
63810|EIL|29.67|34.95|353.0|1.55|377|SKS|3.25|3.25|0.15|0.15|Individual splitting measurement
63811|EIL|29.67|34.95|6.0|1.5|377|SKS|4.25|4.25|0.13|0.13|Individual splitting measurement
63812|EIL|29.67|34.95|352.0|1.1|377|SKS|4.0|4.0|0.06|0.06|Individual splitting measurement
63813|EIL|29.67|34.95|351.0|1.6|377|SKS|3.0|3.0|0.08|0.08|Individual splitting measurement
63814|EIL|29.67|34.95|0.0|0.95|377|SKS|3.0|3.0|0.07|0.07|Individual splitting measurement
63815|EIL|29.67|34.95|1.0|1.02|377|SKS|4.0|4.0|0.1|0.1|Individual splitting measurement
63816|EIL|29.67|34.95|356.0|0.85|377|SKS|4.5|4.5|0.12|0.12|Individual splitting measurement
63817|EIL|29.67|34.95|352.0|1.38|377|SKS|5.0|5.0|0.17|0.17|Individual splitting measurement
63818|EIL|29.67|34.95|351.0|0.93|377|SKS|9.0|9.0|0.16|0.16|Individual splitting measurement
63819|EIL|29.67|34.95|353.0|1.83|377|SKS|3.0|3.0|0.11|0.11|Individual splitting measurement
63820|EIL|29.67|34.95|359.0|1.58|377|SKS|2.75|2.75|0.09|0.09|Individual splitting measurement
63821|EIL|29.67|34.95|0.0|1.45|377|PKS|4.25|4.25|0.17|0.17|Individual splitting measurement
63822|EIL|29.67|34.95|11.0|1.55|377|SKS|2.0|2.0|0.12|0.12|Individual splitting measurement
