Time,Lon,Lat,Deg,Depth,Mag
2017-09-26T04:20:00.760000Z,-176.9366,-23.7135,141.9330377799843,98.07,6.4
2017-10-08T14:04:38.500000Z,-175.5659,-18.9903,139.9111139648281,10.0,6.1
2017-10-08T20:48:58.720000Z,154.5526,-61.7431,134.72658810256252,10.0,6.3
2017-10-10T06:32:20.800000Z,-69.6411,-18.5212,119.5410693408634,82.43,6.3
2017-10-10T18:53:27.840000Z,8.6055,-54.2584,99.72517588449863,9.0,6.7
2017-10-18T12:00:59.080000Z,-173.8022,-20.5914,142.2125640504263,10.0,6.1
2017-10-24T10:47:47.540000Z,123.0401,-7.2364,86.72227484058685,549.19,6.7
2017-10-31T00:42:06.550000Z,169.209,-21.6645,130.42805259454323,9.1,6.8
2017-10-31T11:50:50.410000Z,127.7655,-3.7404,87.93094574647007,18.47,6.1
2017-11-01T00:09:29.950000Z,168.9362,-21.7305,130.26183016890036,10.0,6.1
2017-11-01T02:23:55.810000Z,168.8879,-21.6689,130.18935765385692,9.93,6.6
2017-11-01T05:09:00.630000Z,168.9185,-21.7928,130.2850714334548,10.0,6.0
2017-11-04T09:00:19.420000Z,-173.1682,-15.3197,138.99992578199465,10.0,6.8
2017-11-07T21:26:38.480000Z,143.4846,-4.2433,100.11209047597588,110.57,6.5
2017-11-13T02:28:23.680000Z,-84.4865,9.5147,110.71938054530644,19.36,6.5
2017-11-19T09:25:47.020000Z,168.6995,-21.654,130.03899381769247,4.0,6.3
2017-11-19T15:09:03.420000Z,168.5743,-21.5112,129.8609271039368,16.51,6.6
2017-11-19T22:43:29.230000Z,168.683,-21.3337,129.8379916064114,10.0,7.0
2017-11-20T00:09:23.670000Z,168.8229,-21.5115,130.0479359721026,10.0,6.0
2017-11-20T18:51:07.310000Z,-175.0735,-14.7255,137.29725340173653,6.0,6.0
2017-11-27T07:11:11.430000Z,153.2342,-4.5778,107.64468687768151,52.0,6.0
2017-12-01T02:49:59.150000Z,147.6287,-6.1131,104.45232412795778,39.53,6.0
2017-12-03T11:19:05.260000Z,-80.3107,-0.4895,115.4330028870379,16.0,6.2
2017-12-08T00:22:54.200000Z,140.2197,10.1164,88.22431899985855,12.79,6.4
2017-12-08T09:51:10.300000Z,140.1315,10.009,88.229809200798,20.27,6.4
2017-12-09T15:14:24.770000Z,140.2016,10.0928,88.2264764003106,10.0,6.1
2017-12-13T18:03:42.790000Z,2.1681,-54.2177,101.49361643839507,10.0,6.5
2018-01-10T02:51:31.860000Z,-83.5193,17.4743,103.93999020196544,10.0,7.5
2018-01-14T09:18:45.540000Z,-74.7095,-15.7589,121.66463206763203,39.0,7.1
2018-01-19T16:17:42.570000Z,-111.107,26.6795,108.5213093091623,10.0,6.3
2018-01-21T01:06:42.890000Z,-69.4564,-18.8524,119.6010593304125,116.0,6.3
2018-01-26T22:47:57.760000Z,145.8477,-3.5138,101.41504238793563,10.0,6.3
2018-01-28T16:03:03.970000Z,9.6842,-53.0623,98.36819393105989,10.0,6.6
2018-02-01T11:05:50.540000Z,-177.3954,-16.645,137.0455203750272,10.0,6.0
2018-02-02T11:37:53.320000Z,-175.635,-65.8111,146.83182900876605,10.0,6.0
2018-02-11T23:14:15.080000Z,146.4377,13.8205,90.2859140493997,10.0,6.0
2018-02-16T23:39:39.700000Z,-97.9789,16.3887,112.63640581454217,25.98,7.2
2018-02-25T17:44:44.070000Z,142.7703,-6.0529,100.74928491111048,24.43,7.5
2018-02-26T08:26:59.340000Z,143.2706,-6.4274,101.36968144146236,23.64,6.0
2018-02-26T13:34:53.750000Z,126.7272,-2.7629,86.50968154883405,9.91,6.1
2018-02-26T15:18:00.280000Z,143.255,-6.5052,101.40827828932017,19.0,6.3
2018-02-27T17:29:22.580000Z,150.7793,-60.2494,132.6951619259783,10.0,6.1
2018-02-28T02:45:45.450000Z,142.4795,-6.1673,100.60383106526649,16.0,6.1
2018-03-04T19:56:17.880000Z,142.594,-6.3327,100.79743725776899,10.0,6.0
2018-03-06T14:13:06.020000Z,142.6127,-6.2933,100.78604150086755,10.0,6.7
2018-03-08T17:39:51.130000Z,153.1874,-4.3853,107.48232400500457,22.53,6.8
2018-03-24T11:23:32.050000Z,151.4971,-5.4959,106.95332305203841,33.0,6.3
2018-03-24T19:58:33.380000Z,96.0692,-45.7783,98.34897845534329,10.0,6.0
2018-03-25T20:14:47.710000Z,129.8138,-6.6247,91.35742611957619,169.0,6.4
2018-03-26T09:51:00.700000Z,151.396,-5.4617,106.85519992439629,39.97,6.6
2018-03-29T21:25:36.860000Z,151.5068,-5.4954,106.9602537976104,35.0,6.9
2018-04-02T05:57:31.830000Z,-176.6055,-24.8965,142.87842418092976,83.52,6.1
2018-04-02T13:40:34.840000Z,-63.0058,-20.6588,115.81399825769321,559.0,6.8
2018-04-07T05:48:39.950000Z,142.5282,-5.8411,100.42915967932622,17.59,6.3
2018-04-10T10:19:34.030000Z,-71.5566,-30.9862,127.92056748807231,76.08,6.2
2018-05-04T22:32:54.370000Z,-154.9975,19.3127,117.27107181213705,2.06,6.9
2018-05-09T07:57:55.250000Z,151.7962,-5.8916,107.43689922073357,10.0,6.0
2018-05-18T01:45:31.300000Z,-178.4141,-34.5893,146.36655964844965,10.0,6.1
2018-06-21T21:13:32.650000Z,168.0564,-17.7964,127.22667794967276,28.0,6.1
2018-07-07T21:33:49.630000Z,-178.0715,-30.5668,144.83278898316576,35.0,6.0
2018-07-13T09:46:49.640000Z,169.0224,-18.9332,128.64825692243974,169.16,6.4
2018-07-17T07:02:53.020000Z,166.432,-11.5936,122.04868229517984,37.96,6.0
2018-07-19T18:30:32.710000Z,148.7302,-6.1139,105.28161612109399,29.62,6.0
2018-07-28T17:07:23.370000Z,122.7474,-7.1221,86.43023310756067,577.48,6.0
2018-08-14T03:29:53.440000Z,-25.2588,-58.1107,114.35502582289122,35.0,6.1
2018-08-17T23:22:24.900000Z,-83.1531,8.7694,110.45175911139994,15.0,6.1
2018-08-19T00:19:40.670000Z,-178.1536,-18.1125,137.50105233839207,600.0,8.2
2018-08-19T00:23:06.180000Z,-177.6404,-18.4447,138.08521353755415,575.76,6.3
2018-08-19T04:28:58.700000Z,-178.0332,-16.9783,136.8255697663276,415.6,6.8
2018-08-21T21:31:47.540000Z,-62.907,10.7791,95.26480076742344,146.18,7.3
2018-08-21T22:32:26.850000Z,168.1307,-16.0248,126.17108881917349,11.14,6.5
2018-08-22T09:31:47.050000Z,-127.6031,43.6449,95.12140955824333,10.0,6.2
2018-08-24T09:04:06.780000Z,-70.8169,-11.0424,115.75041770204982,609.48,7.1
2018-08-28T07:08:11.270000Z,124.1187,-10.8859,89.9429985499712,14.0,6.2
2018-08-28T22:35:13.410000Z,146.8395,16.8044,88.55791239176119,55.0,6.4
2018-08-29T03:51:56.940000Z,170.0502,-22.0663,131.29560303836487,26.68,7.1
2018-09-06T15:49:14.420000Z,179.3555,-18.4952,135.97188712337893,617.87,7.9
2018-09-07T02:12:04.350000Z,-78.8955,-2.3453,115.76895937235436,93.53,6.2
2018-09-09T19:31:35.090000Z,161.5025,-10.0207,117.37743678963803,68.0,6.5
2018-09-10T04:19:02.630000Z,-179.3728,-31.7447,144.40926613581695,115.0,6.9
2018-09-10T19:31:37.420000Z,170.1584,-21.988,131.33098723307208,12.0,6.3
2018-09-16T21:11:48.820000Z,178.2059,-25.421,139.33115436324525,576.0,6.5
2018-09-30T10:52:24.240000Z,-178.0788,-18.3465,137.70931290696726,564.13,6.7
2018-10-01T23:59:42.730000Z,120.2417,-10.5574,86.9016879823191,29.0,6.0
2018-10-10T20:45:26.530000Z,151.3241,-5.7498,106.99042234174777,53.14,6.1
2018-10-10T20:48:20.750000Z,151.2197,-5.7078,106.88469095119149,45.05,7.0
2018-10-10T22:00:34.500000Z,151.7231,-4.9624,106.77146672512386,121.0,6.2
2018-10-16T00:28:12.710000Z,169.4899,-21.9362,130.79853897934404,10.0,6.3
2018-10-16T01:03:43.090000Z,169.4867,-21.726,130.6728038977036,10.0,6.4
2018-10-22T05:39:40.330000Z,-129.4783,49.2496,89.67716592836557,10.96,6.6
2018-10-22T06:16:28.160000Z,-129.2135,49.3468,89.56479219307842,10.0,6.8
2018-10-22T06:22:48.810000Z,-129.6725,49.3142,89.6238241191661,10.0,6.5
2018-10-28T22:23:54.080000Z,-90.3848,12.9489,111.51551252357696,24.69,6.1
2018-10-29T06:54:21.440000Z,-66.4086,-57.4045,133.82774069767916,10.0,6.3
2018-10-30T02:13:39.550000Z,174.9766,-39.0541,143.04913387024652,227.28,6.1
2018-11-01T22:19:51.540000Z,-69.2923,-19.5882,119.91783860473775,102.0,6.2
2018-11-10T08:33:21.140000Z,-174.0081,-20.4538,141.97714483078522,35.0,6.1
2018-11-15T20:02:22.920000Z,-25.546,-56.7065,113.58415773936719,15.0,6.4
2018-11-16T03:26:55.400000Z,163.1581,-10.5489,118.94929219558517,8.84,6.1
2018-11-18T20:25:46.590000Z,-178.9273,-17.8735,136.79322085146939,540.0,6.8
2018-11-25T03:40:50.810000Z,-81.0931,13.1817,105.78594022070207,10.0,6.0
2018-12-01T13:27:21.080000Z,128.7065,-7.3841,91.02677564003737,136.0,6.4
2018-12-05T04:14:36.470000Z,169.3156,-21.9814,130.69401239210416,10.0,6.0
2018-12-05T04:18:08.400000Z,169.4179,-21.9568,130.75649882380407,10.0,7.5
2018-12-05T06:43:04.120000Z,169.6677,-22.0502,130.99885437113932,10.0,6.6
2018-12-11T02:26:32.730000Z,-26.4656,-58.5981,115.1561769873507,164.66,7.1
2018-12-16T09:42:37.200000Z,140.2323,-3.9226,97.44889773159693,61.97,6.1
2018-12-22T14:25:01.220000Z,166.8116,-13.394,123.50646135984455,42.0,6.0
2018-12-23T23:08:43.340000Z,-175.0923,-20.2873,141.10364789865787,113.0,6.4
2019-01-05T19:25:38.580000Z,-71.5834,-8.1486,114.43167795240392,571.18,6.8
2019-01-15T18:06:34.290000Z,166.8787,-13.3312,123.5151918649367,35.0,6.6
2019-01-17T15:06:35.640000Z,146.3564,-3.2525,101.62606095505397,10.0,6.2
2019-01-18T13:18:32.330000Z,168.6329,-19.2079,128.52499594037786,45.06,6.0
2019-01-20T01:32:51.850000Z,-71.4202,-30.071,127.35618761952782,54.82,6.7
2019-01-21T23:59:22.600000Z,119.1472,-10.3113,85.94462229551472,16.77,6.0
2019-01-22T05:10:03.670000Z,119.0309,-10.4663,85.96579633595445,27.01,6.4
2019-01-26T03:51:38.430000Z,156.3109,-7.0194,111.54811699661748,361.92,6.2
2019-01-26T19:56:44.070000Z,-178.9592,-21.0475,138.82007068393995,588.0,6.2
2019-02-01T16:14:13.090000Z,-92.2981,14.7628,111.09092774415043,67.93,6.6
2019-02-12T12:34:16.500000Z,145.7965,19.02,86.33447952193524,144.32,6.0
2019-02-17T14:35:55.840000Z,152.1319,-3.3412,106.00426063177827,368.12,6.4
2019-02-22T10:17:22.410000Z,-77.0231,-2.199,114.34207294816895,132.36,7.5
2019-03-01T08:50:42.620000Z,-70.135,-14.7016,117.56526319325609,267.0,7.0
2019-03-06T15:46:14.900000Z,-177.8845,-32.0238,145.66127852212725,29.0,6.4
2019-03-10T08:12:26.420000Z,-178.5889,-17.8512,137.01872424345265,578.68,6.2
2019-03-10T12:48:03.690000Z,152.0549,-10.1395,110.38849536629031,30.0,6.1
2019-03-15T05:03:50.060000Z,-65.9072,-17.8744,116.3294214939439,359.0,6.3
2019-03-20T15:23:58.680000Z,167.6551,-15.5965,125.54629804046907,119.0,6.3
2019-03-23T19:21:18.010000Z,-76.2231,4.5629,108.97506321560999,122.0,6.1
2019-03-30T11:20:42.559000Z,151.1053,-5.7003,106.79408201729555,41.0,6.2
2019-03-31T07:04:04.800000Z,-80.8089,-1.944,116.82192518335498,18.0,6.2
2019-04-05T16:14:16.754000Z,-27.856,-55.9206,114.09292520201491,58.6,6.4
2019-04-06T21:55:01.624000Z,125.014,-6.8492,87.92586115813094,539.0,6.3
2019-04-09T17:53:59.096000Z,-25.2559,-58.6064,114.66685984681965,44.83,6.5
2019-04-18T14:46:01.901000Z,139.4904,-51.0555,123.78629689704675,10.0,6.5
2019-04-22T14:49:05.376000Z,-27.3509,-56.2633,114.08347642496882,79.0,6.0
2019-04-23T14:20:17.830000Z,-178.7639,-24.7059,141.17617225089984,385.58,6.0
2019-05-03T07:25:29.171000Z,160.1389,-6.928,114.32205978251054,10.0,6.2
2019-05-06T21:19:37.981000Z,146.4505,-6.973,104.12274434578747,146.0,7.1
2019-05-12T19:24:50.395000Z,-82.8326,8.6227,110.35953210306764,19.0,6.0
2019-05-14T12:58:26.074000Z,152.5694,-4.081,106.82059772885155,10.0,7.5
2019-05-19T01:23:29.151000Z,169.7779,-21.6619,130.85374895791674,20.0,6.3
2019-05-19T14:27:12.394000Z,169.5741,-21.7384,130.7457326527233,19.95,6.0
2019-05-19T14:56:50.691000Z,169.4692,-21.6074,130.58988742906772,20.0,6.3
2019-05-26T07:41:15.058000Z,-75.2775,-5.8132,115.58122101557281,122.4,8.0
2019-05-30T09:03:28.971000Z,-89.3663,13.1462,110.77659410035412,25.0,6.6
2019-05-30T15:38:01.451000Z,-176.3171,-21.7541,141.1740429820225,177.85,6.0
2019-06-02T10:36:29.659000Z,-173.9076,-21.2091,142.54316201304002,10.0,6.0
2019-06-14T00:19:12.401000Z,-72.0819,-30.0557,127.84148652999133,11.0,6.4
2019-06-15T21:56:10.835000Z,-174.169,-21.1807,142.33989129816874,13.0,6.1
2019-06-15T22:55:04.132000Z,-178.106,-30.644,144.84423877898993,46.0,7.3
2019-06-16T05:17:16.244000Z,-178.0827,-31.069,145.06590692695366,31.52,6.3
2019-06-17T06:02:05.750000Z,-177.5972,-30.9381,145.3693612420559,16.0,6.0
2019-06-19T07:01:42.801000Z,-177.787,-30.6004,145.06343071567414,10.0,6.4
2019-06-19T17:24:48.833000Z,138.4599,-2.243,95.0160227814971,10.0,6.3
2019-06-21T08:37:16.951000Z,-177.4658,-30.8598,145.43077368616898,14.0,6.3
2019-06-24T01:05:29.464000Z,138.5675,-2.7756,95.44457465663304,28.0,6.1
2019-06-24T02:53:39.830000Z,129.1692,-6.4078,90.732776607389,212.0,7.3
2019-06-26T05:23:50.890000Z,-82.7677,8.449,110.45018134931433,26.22,6.2
2019-06-27T11:04:57.020000Z,-179.2332,-30.3859,143.86921398706065,10.0,6.3
2019-07-01T17:13:29.073000Z,167.5238,-15.4376,125.34777916620482,97.09,6.0
2019-07-04T04:30:44.297000Z,-130.515,51.2215,87.76523255576014,10.0,6.2
2019-07-04T17:33:49.040000Z,-117.506,35.705167,101.50878547491892,10.71,6.4
2019-07-06T03:19:53.040000Z,-117.599333,35.7695,101.46517324797392,8.0,7.1
2019-07-11T17:08:37.977000Z,155.2241,-4.6408,109.16491686266058,495.17,6.0
2019-07-14T05:39:23.427000Z,120.3574,-18.2237,92.16032307767176,10.0,6.6
2019-07-14T09:10:50.533000Z,128.0931,-0.529,86.07145556169667,10.0,7.3
2019-07-15T08:21:35.928000Z,149.5517,-5.9904,105.81844842386937,58.97,6.2
2019-07-23T10:33:24.010000Z,154.063,-61.2936,134.44337350371754,10.0,6.0
2019-07-31T15:02:33.853000Z,167.9982,-16.1985,126.1827147858233,181.0,6.6
2019-08-01T18:28:07.272000Z,-72.3079,-34.2367,130.04465114601336,25.0,6.8
2019-08-20T13:03:52.574000Z,166.2991,-11.3537,121.79275947528278,36.88,6.0
2019-08-21T14:28:25.652000Z,139.324,-50.3302,123.37896964674209,10.0,6.0
2019-08-24T15:51:27.014000Z,167.1983,-14.2896,124.37136512426851,115.0,6.0
2019-08-27T23:55:19.187000Z,-26.5801,-60.2152,116.19536314918366,16.0,6.6
2019-08-29T15:07:57.794000Z,-127.8761,43.5436,95.24402071840878,4.74,6.3
2019-09-01T15:54:20.411000Z,-178.567,-20.3599,138.66879458406453,591.0,6.6
2019-09-24T03:23:40.000000Z,-67.2701,19.077,92.50290686718438,10.0,6.0
2019-09-25T23:46:43.029000Z,128.3683,-3.46,88.19947231196163,8.97,6.5
2019-09-26T16:36:18.134000Z,-72.0019,-40.8152,132.6151760819401,129.0,6.1
2019-09-27T12:05:02.386000Z,-177.8611,-30.1755,144.79963516115458,33.0,6.1
2019-09-29T15:57:53.236000Z,-73.1631,-35.4756,131.23406300738293,11.0,6.7
2019-10-21T02:52:29.674000Z,169.4883,-19.0184,129.04824521365336,231.0,6.4
2019-11-02T18:08:41.079000Z,-26.2338,-55.6659,113.21964708243733,8.0,6.1
2019-11-04T21:53:25.320000Z,-71.3753,-31.8362,128.20859752468684,53.0,6.1
2019-11-04T22:43:32.280000Z,-175.272,-18.5747,139.83763610549926,10.0,6.6
2019-11-05T20:52:01.296000Z,-9.2701,-57.9643,108.23445472535221,10.0,6.3
2019-11-05T23:17:25.042000Z,167.7404,-13.8056,124.45874184822189,10.0,6.0
2019-11-06T00:39:09.303000Z,167.8086,-13.7208,124.45395027360814,10.0,6.0
2019-11-08T10:44:44.876000Z,-179.4911,-21.9688,139.004801072815,582.92,6.5
2019-11-11T23:03:28.056000Z,-175.3598,-18.8857,139.98551728830165,10.0,6.1
2019-11-20T04:27:05.120000Z,-93.2133,13.8855,112.31033738802765,14.16,6.3
2019-11-23T12:11:15.564000Z,132.8148,1.6436,88.21636306155648,5.0,6.2
2019-12-03T08:46:36.374000Z,-70.6504,-18.5597,120.3265095575537,32.44,6.0
2019-12-04T20:10:03.595000Z,169.5748,-19.0677,129.14299275625262,266.0,6.0
2019-12-06T13:04:46.931000Z,-175.1193,-15.2838,137.66376701561938,10.0,6.0
2019-12-14T04:57:34.937000Z,167.7089,-14.3628,124.7959467145027,7.51,6.0
2019-12-23T19:49:43.101000Z,-129.9268,50.6077,88.34825749659889,10.0,6.0
2019-12-23T20:56:23.555000Z,-129.7573,50.5169,88.42977738343002,10.0,6.0
2019-12-24T16:43:33.782000Z,-63.3748,-26.9915,119.73373466645089,581.63,6.0
2019-12-24T19:03:52.514000Z,-74.0501,3.5273,108.20611768671186,11.0,6.0
2019-12-25T03:36:01.578000Z,-129.9656,50.6081,88.34988349802904,6.38,6.3
2020-01-07T08:24:25.143000Z,-66.828,17.8672,93.06098644471375,8.07,6.4
2020-01-07T19:11:35.665000Z,151.2659,-5.2046,106.58893294005712,117.0,6.0
2020-01-18T16:38:14.384000Z,139.327,-2.8617,96.07419938056712,44.0,6.0
2020-01-20T06:51:37.820000Z,-26.2889,-59.2287,115.47383240464077,93.0,6.1
2020-01-27T05:02:01.704000Z,161.0606,-10.0929,117.09715804395735,21.0,6.3
2020-01-28T19:10:24.963000Z,-78.7582,19.418,99.58751253377481,15.18,7.7
2020-01-28T21:55:16.420000Z,-80.742,18.9437,101.14798046295796,10.0,6.1
2020-01-29T13:49:49.744000Z,161.2756,-10.418,117.46943689854054,85.0,6.0
2020-02-08T14:32:58.625000Z,-25.5526,-59.9212,115.60834870695811,16.0,6.0
2020-02-09T06:04:29.967000Z,152.1522,-5.4925,107.4410736565466,34.0,6.1
2020-03-14T10:01:16.943000Z,-175.6074,-27.3664,145.0197217026817,10.0,6.4
2020-03-17T16:06:22.370000Z,-172.1911,-16.0252,140.1579154223127,10.0,6.0
2020-03-18T03:13:45.742000Z,167.0277,-13.1364,123.49832728356182,176.0,6.1
2020-03-22T22:38:04.810000Z,-104.9519,-4.6744,134.14324736066118,10.0,6.1
2020-03-31T23:52:31.094000Z,-115.1356,44.4603,92.59412502823582,14.53,6.78
2020-04-14T01:06:47.913000Z,-176.3478,-30.3889,146.04304104006548,31.0,6.0
2020-04-16T08:04:37.597000Z,-85.7099,16.9332,105.64471901113592,10.0,6.0
2020-04-25T02:53:05.558000Z,154.2794,-6.4943,109.68867961656383,12.94,6.2
2020-05-06T13:53:56.960000Z,129.8613,-6.7949,91.50435076123429,107.0,6.8
2020-05-07T11:21:19.839000Z,154.7127,-4.4543,108.66155312643596,466.17,6.1
2020-05-12T22:41:12.177000Z,166.6482,-12.0662,122.51868335492898,107.0,6.6
2020-05-15T11:03:27.176000Z,-117.8497,38.1689,99.1903012447348,2.7,6.5
2020-05-22T08:46:06.973000Z,-108.1275,22.4152,111.5156108287706,10.0,6.1
2020-05-27T07:09:10.686000Z,167.8644,-17.1569,126.68556501946081,10.0,6.1
2020-05-31T05:09:38.601000Z,-70.7643,-15.3164,118.4230609603744,186.0,6.1
2020-06-03T07:35:34.844000Z,-68.4217,-23.2955,121.42814553004676,96.84,6.8
2020-06-03T09:31:37.481000Z,-176.731,-24.6914,142.66578193645546,90.47,6.1
2020-06-13T21:08:30.503000Z,145.1116,18.9317,85.9135992730325,622.0,6.2
2020-06-18T12:49:53.747000Z,-177.8383,-33.2938,146.26065809557542,10.0,7.4
2020-06-23T15:29:04.329000Z,-96.0101,15.8829,112.09520571701567,20.0,7.4
2020-07-06T18:16:18.408000Z,140.2462,12.0787,86.95275279864227,10.0,6.2
2020-07-17T02:50:22.162000Z,147.7754,-7.8386,105.68181194542058,73.0,7.0
2020-07-18T15:32:37.220000Z,-172.6977,-15.2462,139.25905327723572,16.0,6.1
2020-07-21T20:56:25.167000Z,-178.6325,-20.8045,138.90371347896945,605.2,6.0
2020-07-26T00:53:59.067000Z,-25.4055,-60.7812,116.08369788257936,10.0,6.4
2020-08-01T19:22:05.198000Z,148.6412,-3.1912,103.29929818067671,10.0,6.1
2020-08-05T12:05:36.264000Z,168.078,-16.0919,126.17449865297097,178.9,6.4
2020-08-21T04:09:52.217000Z,123.4829,-6.6869,86.68385550652484,627.76,6.9
2020-08-24T21:51:09.715000Z,-84.6396,9.5996,110.749223755432,23.31,6.0
2020-08-25T19:02:58.428000Z,151.8642,-5.5603,107.27028538478217,23.0,6.0
2020-08-25T19:08:52.908000Z,151.8365,-5.5454,107.23977549613065,22.0,6.2
2020-09-01T04:09:28.731000Z,-71.3031,-27.9728,126.17624341637408,23.0,6.8
2020-09-01T04:30:02.198000Z,-71.2874,-28.0385,126.19932447082819,16.53,6.3
2020-09-01T21:09:17.626000Z,-71.3716,-27.9154,126.19709025962656,14.52,6.5
2020-09-06T01:16:58.850000Z,-71.4938,-30.3501,127.55306219520689,28.24,6.3
2020-09-06T02:59:16.073000Z,167.5321,-17.1562,126.4375007267338,10.0,6.2
2020-09-07T06:12:39.710000Z,168.4935,-17.1086,127.12361946799216,10.0,6.0
2020-09-11T07:35:57.195000Z,-69.9093,-21.3957,121.4514148490865,51.0,6.2
2020-09-15T04:12:16.291000Z,179.8689,-15.095,134.07082838683647,10.0,6.0
2020-09-26T17:10:22.422000Z,31.7636,-48.0314,89.44991052291414,10.0,6.1
2020-10-01T01:13:36.524000Z,-174.1217,-19.5385,141.2886055236337,28.0,6.4
2020-10-01T10:34:48.481000Z,148.6576,-6.0867,105.20929635577168,109.22,6.0
2020-10-06T10:11:46.688000Z,-178.4762,-18.0101,137.20425062184637,633.92,6.0
2020-10-08T07:35:32.224000Z,146.1686,-6.114,103.35299869888428,103.49,6.3
2020-10-23T07:04:30.922000Z,-179.9572,-25.64,140.82479596369487,454.0,6.1
2020-11-03T02:40:54.907000Z,-79.3773,-44.4106,138.93378183238178,10.0,6.0
2020-11-06T23:49:18.964000Z,-58.1635,-62.2446,130.7263245761829,10.82,6.0
2020-11-07T09:27:04.694000Z,-173.5473,-15.2735,138.7139404074035,28.17,6.1
2020-11-11T00:48:44.208000Z,-177.5446,-19.6815,138.96578121582996,417.0,6.0
2020-11-22T00:54:56.420000Z,-73.0671,-34.5982,130.76790470930356,19.5,6.1
2020-11-30T22:55:03.900000Z,-67.0203,-24.3318,120.9643369084413,189.0,6.3
2020-12-01T20:52:57.066000Z,154.7341,-61.9496,134.83307029961944,10.0,6.0
2020-12-06T16:47:42.722000Z,-69.0663,-20.3662,120.20942042033752,105.0,6.1
2020-12-14T15:20:49.542000Z,-68.7079,-21.8063,120.78423096113065,114.0,6.0
2020-12-23T18:11:47.762000Z,133.6362,6.2544,85.83165519122083,11.0,6.1
2020-12-27T21:39:14.804000Z,-74.9881,-39.3374,134.1627910091542,10.0,6.7
