index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,Null,Quality,CpH
629,II.KIV,20120607_160318,-15.9117,-72.4723,106.7,6.2,275.87,SKS,76.87,44.75,0.5,0.98,48.87,44.75,0.3,0.98,TRUE,Fair,0.8
630,II.KIV,20120725_112027,-9.669,159.8561,23.7,6.5,77.49,SKS,70.49,24.25,3.4,0.5,19.49,44.75,0.2,0.98,TRUE,Fair,0.84
631,II.KIV,20120802_093831,-8.454,-74.2726,148.8,6,283.31,SKS,88.31,13.75,1.6,0.73,53.31,44.75,0.6,0.98,FALSE,Poor,0.56
632,II.KIV,20140315_235132,-5.6717,-80.9351,26.5,6.3,290.78,SKS,-74.22,44.75,3.7,0.98,57.78,44.75,0.1,0.98,TRUE,Good,0.9
633,II.KIV,20140316_211628,-19.9051,-70.6156,9.4,6.7,271.07,SKS,13.07,44.75,1.1,0.98,45.07,44.75,0.4,0.98,TRUE,Good,0.91
634,II.KIV,20140317_051133,-20.06,-70.8284,5.3,6.4,271.09,SKS,10.09,44.75,1.5,0.98,46.09,44.75,0.4,0.98,TRUE,Fair,0.88
635,II.KIV,20140402_161326,7.851,-82.3332,24.6,6,301.42,SKS,21.42,3,2.7,0.62,-25.58,44.75,0.5,0.98,FALSE,Poor,0.77
636,II.KIV,20140403_015829,-20.3644,-70.5007,10.6,6.6,270.59,SKS,13.59,21.5,1,0.95,47.59,17.25,0.4,0.3,TRUE,Fair,0.86
637,II.KIV,20140404_013751,-20.6075,-70.5337,19.3,6.2,270.39,SKS,13.39,44.75,1.3,0.98,55.39,44.75,0.5,0.98,TRUE,Fair,0.87
638,II.KIV,20140411_202913,11.7198,-86.014,142.3,6.6,306.9,SKS,32.9,44.75,3,0.98,-14.1,26.75,0.2,0.98,TRUE,Good,0.91
639,II.KIV,20140504_091552,-24.7338,179.0407,522.8,6.6,75.84,SKS,69.84,44.75,3.9,0.98,20.84,44.75,0.1,0.98,TRUE,Good,0.9
640,II.KIV,20140504_092515,-25.9072,178.2219,627.3,6.4,77.98,SKS,57,7.25,1.2,0.3,31,13.5,0.7,0.22,TRUE,Good,0.91
641,II.KIV,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.77,SKS,-54.23,44.75,3.9,0.98,78.77,44.75,0.1,0.98,TRUE,Fair,0.88
642,II.KIV,20140707_112354,14.724,-92.4614,53,6.9,314.12,SKS,36.12,2,3.9,0.33,-13.88,44.75,0.1,0.98,TRUE,Good,0.93
643,II.KIV,20140729_104613,17.81,-95.501,99,6.4,318.42,SKS,41.42,44.75,3.9,0.98,-9.58,44.75,0.1,0.98,TRUE,Good,0.93
644,II.KIV,20140823_223223,-32.6953,-71.4416,32,6.4,259.15,SKS,47.15,44.75,0.7,0.98,27.15,44.75,0.6,0.98,FALSE,Fair,0.74
645,II.KIV,20140824_232141,-14.52,-73.535,70,6.8,277.84,SKS,31.84,44.75,0.5,0.98,50.84,44.75,0.4,0.98,TRUE,Fair,0.89
646,II.KIV,20140824_232143,-14.589,-73.45,74.4,6.8,277.72,SKS,39.72,44.75,0.4,0.98,50.72,44.75,0.4,0.98,TRUE,Good,0.91
647,II.KIV,20140924_111613,-23.7849,-66.5888,204.5,6.2,264.87,SKS,34.87,44.75,1,0.98,32.87,44.75,1,0.98,FALSE,Good,0.7
648,II.KIV,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.56,SKS,5.56,9,1.2,0.48,39.56,44.75,0.4,0.98,TRUE,Good,0.9
649,II.KIV,20150310_205544,6.7968,-73.0377,162,6.2,293.39,SKS,15.39,44.75,2.3,0.98,-29.61,44.75,0.4,0.98,TRUE,Fair,0.85
650,II.KIV,20150323_045137,-18.3544,-69.1883,127.1,6.4,271.42,SKS,81.42,44.75,1.7,0.98,40.42,44.75,0.4,0.98,TRUE,Fair,0.89
651,II.KIV,20150422_225716,-12.0844,166.4836,84.3,6.2,74.2,SKS,84.2,44.75,2.4,0.98,-49.8,44.75,0.5,0.98,TRUE,Fair,0.87
652,II.KIV,20150520_003052,-19.3863,-175.4708,198.6,6,64.38,SKS,-12,44.75,1.2,0.98,20,44.75,0.5,0.98,TRUE,Good,0.97
653,II.KIV,20150520_224854,-10.9253,164.1741,18.5,6.8,75.11,SKS,82.11,44.75,3.9,0.98,-48.89,44.75,0.1,0.98,TRUE,Fair,0.85
654,II.KIV,20150610_135208,-22.4098,-68.4519,121.8,6.1,267.35,SKS,8.35,4,1.9,0.5,44.35,44.75,0.6,0.98,TRUE,Fair,0.82
655,II.KIV,20150815_074707,-10.9382,163.8328,19.2,6.4,75.39,SKS,71.39,44.75,2.1,0.98,26.39,44.75,0.2,0.98,TRUE,Good,0.95
656,II.KIV,20150928_152805,-23.8,-66.6,219,6,264.86,SKS,10.86,22,1.3,0.95,43.86,44.75,0.6,0.98,FALSE,Poor,0.79
657,II.KIV,20101215_112930,-7.2664,128.7939,140.4,6,97.76,SKS,3.76,44.75,3.8,0.98,-43.24,44.75,0.1,0.98,TRUE,Fair,0.82
658,II.KIV,20110830_065741,-6.3592,126.7502,467.2,6.9,98.53,SKS,-85.47,24,3.9,0.53,45.53,44.75,0,0.98,TRUE,Good,0.92
659,II.KIV,20120908_105145,-3.2181,135.0978,32.3,6.1,90.49,SKS,86.49,44.75,3.6,0.98,37.49,44.75,0.1,0.98,FALSE,Poor,0.77
660,II.KIV,20121012_003131,-4.8858,134.0822,34.6,6.6,92.4,SKS,-0.6,44.75,3.5,0.98,-46.6,44.75,0.1,0.98,TRUE,Fair,0.86
661,II.KIV,20121210_165309,-6.4969,129.8684,161.5,7.1,96.47,SKS,89.47,44.75,2.9,0.98,41.47,44.75,0.4,0.98,TRUE,Good,0.92
662,II.KIV,20140218_092714,14.596,-58.9719,28.3,6.5,288.61,SKS,12.61,44.75,3.3,0.98,-35.39,44.75,0.2,0.98,TRUE,Fair,0.85
663,II.KIV,20140806_114522,-7.2741,128.0364,10,6.2,98.29,SKS,-88.71,0.5,3.9,0.15,41.29,44.75,0.2,0.98,TRUE,Good,0.91
664,II.KIV,20140806_114528,-7.13,127.92,19.5,6.2,98.27,SKS,-87.73,1.25,3.9,0.38,42.27,44.75,0.2,0.98,TRUE,Good,0.9
665,II.KIV,20141206_220510,-6.11,130.4829,116,6,95.77,SKS,-87.23,0.5,3.9,0.3,45.77,44.75,0.1,0.98,TRUE,Good,0.96
666,II.KIV,20150924_155327,-0.6212,131.2622,18,6.6,91.29,SKS,-4.71,44.75,3.9,0.98,34.29,44.75,0.1,0.98,TRUE,Good,0.93
667,II.KIV,20151217_194953,15.8009,-93.6294,85,6.6,315.73,SKS,36.73,24,3.9,0.38,-14.27,44.75,0.1,0.98,FALSE,Poor,0.76
668,II.KIV,20160419_052539,-55.7283,-27.2307,14,6.2,216.07,SKS,-55.93,44.75,3.9,0.98,78.07,44.75,0.1,0.98,TRUE,Good,0.92
669,II.KIV,20160520_181404,-25.5655,129.8841,10,6,110.56,SKS,16.56,44.75,3.9,0.98,-32.44,44.75,0.1,0.98,TRUE,Good,0.9
670,II.KIV,20160725_172650,-26.1049,-70.5074,72,6.1,265.27,SKS,9.27,44.75,2.3,0.98,51.27,44.75,0.7,0.98,TRUE,Fair,0.88
671,II.KIV,20160804_141513,-22.3087,-66.0261,270,6.2,265.81,SKS,51.81,17.75,0.6,0.28,31.81,44.75,0.6,0.98,FALSE,Fair,0.75
672,II.KIV,20160821_034523,-55.2775,-31.7546,10,6.4,218.31,SKS,-45.69,44.75,3.8,0.98,-5.69,44.75,0.2,0.98,TRUE,Good,0.94
673,II.KIV,20170218_121017,-23.8613,-66.6592,222,6.3,264.85,SKS,7.85,44.75,1,0.98,37.85,44.75,0.4,0.88,TRUE,Fair,0.88
674,II.KIV,20170221_140904,-19.2814,-63.9047,595.98,6.5,266.99,SKS,14.99,44.75,0.9,0.98,48.99,44.75,0.5,0.98,FALSE,Poor,0.44
675,II.KIV,20170224_172844,-23.2601,-178.8033,414.89,6.9,72.09,SKS,64.09,44.75,3.9,0.98,-76.91,44.75,0,0.98,TRUE,Fair,0.82
676,II.KIV,20170415_081943,-23.2706,-67.7655,155,6.2,266.11,SKS,15.11,14.75,0.8,0.33,38.11,13.75,0.5,0.15,TRUE,Fair,0.86
677,II.KIV,20170418_171147,-18.0851,-178.3718,628,6,66.03,SKS,69.03,44.75,3.3,0.98,-64.97,44.75,0.2,0.98,TRUE,Good,0.95
678,II.KIV,20170512_104126,12.9108,-90.0562,10,6.2,311.02,SKS,32.02,1.5,3.9,0.25,-18.98,44.75,0.2,0.98,TRUE,Good,0.92
679,II.KIV,20170614_072905,14.9823,-91.9882,94,6.9,313.86,SKS,34.86,44.75,3.9,0.98,-13.14,44.75,0.4,0.98,TRUE,Fair,0.82
680,II.KIV,20170923_125302,16.7732,-94.9509,9.62,6.1,317.39,SKS,39.39,2.25,3.4,0.5,-10.61,44.75,0.2,0.98,TRUE,Good,0.91
681,II.KIV,20171010_063220,-18.5212,-69.6411,82.43,6.3,271.6,SKS,73.6,44.75,1.1,0.98,49.6,44.75,0.6,0.98,FALSE,Poor,0.72
682,II.KIV,20180121_010642,-18.8524,-69.4564,116,6.3,271.18,SKS,71.18,19.25,0.7,0.48,44.18,44.75,0.4,0.98,FALSE,Poor,0.73
683,II.KIV,20180907_021204,-2.3453,-78.8955,93.53,6.2,291.59,SKS,14.59,23,3.3,0.85,-31.41,44.75,0.3,0.98,TRUE,Good,0.92
684,II.KIV,20181101_221951,-19.5882,-69.2923,102,6.2,270.43,SKS,19.43,15.25,0.8,0.35,42.43,16.75,0.5,0.32,TRUE,Fair,0.85
685,II.KIV,20181115_200222,-56.7065,-25.546,15,6.4,214.57,SKS,80.57,17,0.7,0.3,-86.43,44.75,0.8,0.98,TRUE,Fair,0.88
686,II.KIV,20190126_035138,-7.0194,156.3109,361.92,6.2,78.13,SKS,86.13,44.75,1.6,0.98,-55.87,44.75,0.4,0.98,TRUE,Fair,0.83
687,II.KIV,20190512_192450,8.6227,-82.8326,19,6,302.33,SKS,26.33,23.75,3.9,0.4,-22.67,44.75,0,0.98,FALSE,Poor,0.56
688,II.KIV,20190530_090328,13.1462,-89.3663,25,6.6,310.57,SKS,34.57,44.75,3.9,0.98,-15.43,44.75,0.1,0.98,TRUE,Good,0.92
689,II.KIV,20190626_052350,8.449,-82.7677,26.22,6.2,302.17,SKS,23.17,44.75,3.7,0.98,-27.83,44.75,0.3,0.98,FALSE,Poor,0.47
690,II.KIV,20191104_215325,-31.8362,-71.3753,53,6.1,260.02,SKS,7.02,44.75,1.2,0.98,38.02,44.75,0.6,0.98,TRUE,Good,0.91
691,II.KIV,20191120_042705,13.8855,-93.2133,14.16,6.3,314.31,SKS,-59.69,29,3.9,0.8,64.31,44.75,0.2,0.98,TRUE,Good,0.9
692,II.KIV,20200416_080437,16.9332,-85.7099,10,6,309.79,SKS,26.79,9,2.4,0.82,-14.21,44.75,0.6,0.98,FALSE,Poor,0.79
693,II.KIV,20200531_050938,-15.3164,-70.7643,186,6.1,275.13,SKS,85.13,3,1.5,0.38,45.13,44.75,0.4,0.98,TRUE,Fair,0.84
694,II.KIV,20200603_073534,-23.2955,-68.4217,96.84,6.8,266.53,SKS,38,15.75,0.6,0.22,43,21.25,0.6,0.55,TRUE,Fair,0.8
695,II.KIV,20201206_164742,-20.3662,-69.0663,105,6.1,269.59,SKS,31.59,22,0.5,0.9,35.59,44.75,0.5,0.98,TRUE,Good,0.9
696,II.KIV,20201214_152049,-21.8063,-68.7079,114,6,268.06,SKS,20,15.5,1.3,0.58,48,44.75,0.8,0.98,FALSE,Poor,0.45
697,II.KIV,20151121_090613,-7.1484,129.9375,82,6.1,96.89,SKS,-87.11,24,3.9,0.48,43.89,44.75,0,0.98,TRUE,Fair,0.84
698,II.KIV,20151204_222500,-47.6165,85.0913,35,7.1,152.5,SKS,47.5,12,1.7,0.7,3.5,44.75,0.7,0.98,FALSE,Poor,0.75
699,II.KIV,20160212_100224,-9.6338,119.4013,28,6.3,105.98,SKS,33.98,44.75,1,0.98,58.98,11.75,0.6,0.32,TRUE,Fair,0.87
700,II.KIV,20161205_011304,-7.3158,123.3802,526,6.3,101.55,SKS,-86.45,44.75,2.1,0.98,51.55,44.75,0.4,0.98,TRUE,Fair,0.86
701,II.KIV,20161221_001714,-7.5082,127.9206,152,6.7,98.54,SKS,-84.46,44.75,3.9,0.98,-41.46,44.75,0,0.98,TRUE,Good,0.95
702,II.KIV,20171024_104747,-7.2364,123.0401,549.19,6.7,101.73,SKS,-82.27,23.75,3.9,0.5,49.73,44.75,0.1,0.98,TRUE,Good,0.92
703,II.KIV,20180226_133453,-2.7629,126.7272,9.91,6.1,95.97,SKS,1.97,0.25,3.4,0.3,-44.03,44.75,0.1,0.98,TRUE,Good,0.97
704,II.KIV,20180325_201447,-6.6247,129.8138,169,6.4,96.6,SKS,3.6,44.75,3.9,0.98,45.6,44.75,0,0.98,TRUE,Fair,0.81
705,II.KIV,20180728_170723,-7.1221,122.7474,577.48,6,101.86,SKS,-81.14,44.75,3.2,0.98,50.86,44.75,0.2,0.98,TRUE,Good,0.94
706,II.KIV,20180828_070811,-10.8859,124.1187,14,6.2,103.57,SKS,-81.43,44.75,3.3,0.98,51.57,44.75,0.2,0.98,TRUE,Good,0.96
707,II.KIV,20181001_235942,-10.5574,120.2417,29,6,106.03,SKS,71.03,19.5,0.9,0.6,62.03,44.75,0.8,0.9,FALSE,Fair,0.69
708,II.KIV,20190121_235922,-10.3113,119.1472,16.77,6,106.63,SKS,-82.37,39.75,3.9,0.92,46.63,44.75,0.3,0.98,TRUE,Fair,0.8
709,II.KIV,20190122_051003,-10.4663,119.0309,27.01,6.4,106.82,SKS,-87.18,10.25,1.5,0.6,59.82,44.75,0.6,0.98,FALSE,Poor,0.74
710,II.KIV,20190406_215501,-6.8492,125.014,539,6.3,100.08,SKS,-82.92,23.75,3.9,0.55,-40.92,44.75,0,0.98,TRUE,Good,0.92
711,II.KIV,20190624_025339,-6.4078,129.1692,212,7.3,96.89,SKS,3.89,0.5,3.9,0.25,-43.11,44.75,0.1,0.98,TRUE,Good,0.99
712,II.KIV,20200506_135356,-6.7949,129.8613,107,6.8,96.69,SKS,0.69,2,3.3,0.58,-46.31,44.75,0.3,0.98,TRUE,Fair,0.89
713,II.KIV,20200821_040952,-6.6869,123.4829,627.76,6.9,101.04,SKS,6.04,1.75,3.5,0.68,-39.96,44.75,0.1,0.98,TRUE,Good,0.98
714,II.KIV,20200926_171022,-48.0314,31.7636,10,6.1,187.32,SKS,12.32,20.75,1,0.65,57.32,18.75,0.2,0.18,TRUE,Good,0.94
715,IU.GNI,20120326_181253,10.0652,-104.1936,10,6,323.27,SKKS,56.21,44.75,3.9,0.98,12.21,44.75,0.1,0.98,FALSE,Poor,0.6
716,IU.GNI,20120423_173621,-28.6015,-177.3408,113.8,6,84.47,SKKS,-89.41,44.75,2.3,0.98,-48.41,44.75,0.3,0.98,TRUE,Good,0.9
717,IU.GNI,20120703_103615,-40.06,173.66,239,6.3,106.83,SKKS,70.94,44.75,0.7,0.98,54.94,44.75,0.7,0.98,FALSE,Fair,0.63
718,IU.GNI,20121113_043130,-45.669,-77.0841,35,6,242.62,SKKS,-54.48,18.5,0.9,0.53,-72.48,44.75,0.7,0.92,FALSE,Poor,0.58
719,IU.GNI,20130426_065328,-28.7301,-178.8979,355.4,6.2,85.8,SKKS,61.91,17.5,0.6,0.38,38.91,14.25,0.4,0.15,TRUE,Good,0.95
720,IU.GNI,20130812_094931,-5.4117,-81.979,12.8,6.2,291.53,SKKS,89.46,19,0.6,0.45,64.46,18.5,0.4,0.32,TRUE,Fair,0.81
721,IU.GNI,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.16,SKKS,-2.91,44.75,3.9,0.98,39.09,44.75,0,0.98,TRUE,Good,0.91
722,IU.GNI,20140317_051133,-20.06,-70.8284,5.3,6.4,270.15,SKKS,-2.93,44.75,3.9,0.98,40.07,44.75,0,0.98,TRUE,Good,0.9
723,IU.GNI,20140403_015829,-20.3644,-70.5007,10.6,6.6,269.65,SKKS,82.57,44.75,3.1,0.98,35.57,44.75,0.3,0.98,TRUE,Good,0.92
724,IU.GNI,20140404_013751,-20.6075,-70.5337,19.3,6.2,269.43,SKKS,4.36,23.5,3.9,0.85,53.36,44.75,0.2,0.98,TRUE,Good,0.95
725,IU.GNI,20141116_223323,-37.5989,179.6109,34.5,6.7,100.51,SKKS,-32.36,44.75,0.6,0.98,-39.36,44.75,0.6,0.98,TRUE,Fair,0.81
726,IU.GNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.66,SKKS,25.59,44.75,0.5,0.98,43.59,44.75,0.4,0.98,FALSE,Fair,0.63
727,IU.GNI,20150610_135208,-22.4098,-68.4519,121.8,6.1,266.38,SKKS,57.31,44.75,0.6,0.98,39.31,44.75,0.5,0.98,FALSE,Fair,0.7
728,IU.GNI,20150928_152805,-23.8,-66.6,219,6,263.92,SKKS,-7.15,44.75,3.9,0.98,-50.15,44.75,0,0.98,TRUE,Good,0.92
729,IU.GNI,20160725_172650,-26.1049,-70.5074,72,6.1,263.92,SKKS,35.84,44.75,0.8,0.98,47.84,44.75,0.8,0.98,FALSE,Fair,0.62
730,IU.GNI,20160908_214620,-54.6136,158.7126,10,6.1,131.61,SKKS,-39.32,44.75,1.9,0.98,6.68,44.75,0.5,0.98,TRUE,Good,0.98
731,IU.GNI,20170218_121017,-23.8613,-66.6592,222,6.3,263.89,SKKS,-13.18,44.75,3.9,0.98,-58.18,44.75,0.3,0.98,TRUE,Fair,0.82
732,IU.GNI,20170415_081943,-23.2706,-67.7655,155,6.2,265.13,SKKS,-18.94,44.75,1.7,0.98,-50.94,44.75,0.7,0.98,TRUE,Good,0.91
733,IU.GNI,20180410_101934,-30.9862,-71.5566,76.08,6.2,259.25,SKKS,48.16,44.75,0.7,0.98,36.16,44.75,0.6,0.98,FALSE,Fair,0.54
734,IU.GNI,20190120_013251,-30.071,-71.4202,54.82,6.7,260.19,SKKS,32.11,44.75,0.3,0.98,40.11,44.75,0.3,0.98,FALSE,Fair,0.55
735,IU.GNI,20190802_055055,-49.7307,-113.8331,10,6,230.18,SKKS,-13.03,44.75,0.3,0.98,0.97,44.75,0.2,0.98,TRUE,Good,0.91
736,IU.GNI,20190926_163618,-40.8152,-72.0019,129,6.1,247.65,SKKS,-15.44,19,2.7,0.92,30.56,44.75,0.4,0.98,TRUE,Fair,0.82
737,IU.GNI,20191104_215325,-31.8362,-71.3753,53,6.1,258.19,SKKS,60.11,6,1.9,0.48,27.11,44.75,0.9,0.98,FALSE,Poor,0.69
738,IU.GNI,20200414_010647,-30.3889,-176.3478,31,6,86.46,SKKS,71.59,44.75,1.9,0.98,34.59,44.75,0.7,0.98,TRUE,Fair,0.82
739,IU.GNI,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.5,SKKS,34.43,44.75,0.8,0.98,40.43,44.75,0.7,0.98,FALSE,Good,0.51
740,IU.GNI,20201227_213914,-39.3374,-74.9881,10,6.7,250.71,SKKS,-27.39,44.75,2.9,0.98,-75.39,44.75,0.3,0.98,TRUE,Good,0.9
741,IU.GNI,20160804_141513,-22.3087,-66.0261,270,6.2,265,SKS,45.93,21,0.8,0.8,45.93,44.75,0.8,0.98,FALSE,Good,0.63
742,IU.GNI,20161124_184348,11.9597,-88.8355,10.34,7,310.06,SKS,46.01,44.75,3.6,0.98,-82.99,44.75,0.2,0.98,TRUE,Good,0.96
743,IU.GNI,20180110_025131,17.4743,-83.5193,10,7.5,309.28,SKS,46.25,44.75,3.3,0.98,-87.75,44.75,0.5,0.98,FALSE,Poor,0.77
744,IU.GNI,20180906_154914,-18.4952,179.3555,617.87,7.9,74.26,SKS,-36.66,44.75,1.7,0.98,-72.66,44.75,1,0.98,TRUE,Fair,0.84
745,IU.GNI,20181211_022632,-58.5981,-26.4656,164.66,7.1,213.07,SKS,72.04,20,1.1,0.7,67.04,44.75,1.1,0.98,FALSE,Good,0.45
746,IU.GNI,20190301_085042,-14.7016,-70.135,267,7,274.65,SKS,72.58,15,1.9,0.82,59.58,44.75,1.4,0.98,FALSE,Fair,0.53
747,IU.GNI,20190506_211937,-6.973,146.4505,146,7.1,87.65,SKS,-0.34,44.75,3.9,0.98,47.66,18.5,0.2,0.4,TRUE,Good,0.9
748,IU.GNI,20200717_025022,-7.8386,147.7754,73,7,87.47,SKS,-10.52,44.75,3.9,0.98,28.48,44.75,0.2,0.98,TRUE,Good,0.92
749,IU.GNI,20110101_095658,-26.8513,-63.2373,584.3,7,259.01,SKS,67.94,44.75,2.7,0.98,-76.06,44.75,3.8,0.98,FALSE,Poor,0.69
750,IU.GNI,20110207_195342,-7.0927,155.3183,414.8,6.5,81.83,SKS,47.85,44.75,0.8,0.98,33.85,44.75,0.7,0.98,TRUE,Fair,0.82
751,IU.GNI,20110306_123158,-18.2064,-69.5006,114.5,6.3,271.04,SKS,62,44.75,0.4,0.98,48,44.75,0.3,0.98,FALSE,Fair,0.75
752,IU.GNI,20110306_143236,-56.3864,-27.0253,92,6.5,215.21,SKS,47.18,44.75,1.5,0.98,85.18,44.75,0.5,0.98,FALSE,Poor,0.72
753,IU.GNI,20110306_143242,-56.41,-26.68,101.2,6.5,215.06,SKS,46.03,44.5,1.6,0.95,85.03,44.75,0.5,0.98,FALSE,Poor,0.73
754,IU.GNI,20110407_131123,17.2651,-94.1439,165.1,6.7,317.84,SKS,-32.21,3.5,2.5,0.68,7.79,44.75,0.6,0.98,TRUE,Fair,0.82
755,IU.GNI,20110620_163600,-21.771,-68.3834,126.2,6.5,266.96,SKS,76.89,44.75,1.7,0.98,39.89,44.75,0.5,0.98,TRUE,Fair,0.84
756,IU.GNI,20110824_174611,-7.6203,-74.538,149.3,7,283.92,SKS,42.85,13,1.3,0.45,71.85,44.75,1.1,0.98,FALSE,Poor,0.68
757,IU.GNI,20110903_044858,-56.5611,-26.9231,96.3,6.4,215.02,SKS,41.99,44.75,3,0.98,88.99,44.75,0.1,0.98,FALSE,Poor,0.72
758,IU.GNI,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.82,SKS,76.76,2.75,2.3,0.35,34.76,44.75,0.6,0.98,FALSE,Poor,0.71
759,IU.GNI,20120121_184713,14.933,-93.1422,63.5,6.2,315.61,SKS,37.56,15,2.4,0.9,-3.44,44.75,0.5,0.98,TRUE,Fair,0.88
760,IU.GNI,20120321_221505,-6.2233,146.0083,117.7,6.6,87.34,SKS,-1.65,44.75,2.9,0.98,-47.65,44.75,0,0.98,TRUE,Good,0.96
761,IU.GNI,20120607_160318,-15.9117,-72.4723,106.7,6.2,275.15,SKS,37.07,44.75,0.5,0.98,53.07,41,0.5,0.98,FALSE,Fair,0.78
762,IU.GNI,20120728_200359,-4.654,153.1678,58.8,6.5,81.34,SKS,-6.64,44.75,3.9,0.98,40.36,44.75,0.1,0.98,TRUE,Good,0.93
763,IU.GNI,20120802_093831,-8.454,-74.2726,148.8,6,283.02,SKS,54.95,44.75,1.1,0.98,51.95,44.75,1.1,0.98,FALSE,Good,0.71
764,IU.GNI,20120905_130910,-12.5373,166.5032,27,6,78.52,SKS,-7.43,44.75,3.9,0.98,36.57,44.75,0.1,0.98,TRUE,Good,0.9
765,IU.GNI,20130704_171557,-7.0042,155.7104,55.2,6,81.49,SKS,-16.49,24.75,3.9,0.58,-66.49,44.75,0.1,0.98,TRUE,Good,0.9
766,IU.GNI,20130717_023743,-15.6661,-71.7458,13,6,274.88,SKS,82.8,9.25,1.4,0.5,47.8,44.75,0.5,0.98,TRUE,Fair,0.82
767,IU.GNI,20130812_094931,-5.4117,-81.979,12.8,6.2,291.53,SKS,45.46,12,2.2,0.75,76.46,44.75,1.4,0.98,FALSE,Poor,0.66
768,IU.GNI,20130821_123829,16.8572,-99.5188,18.9,6.2,322.38,SKS,45.33,44.75,3.9,0.98,-7.67,44.75,0.4,0.98,FALSE,Poor,0.64
769,IU.GNI,20131113_234548,-60.3091,-47.2872,10,6,217.27,SKS,50.23,27.75,3.4,0.68,-74.77,44.75,0.1,0.98,FALSE,Poor,0.79
770,IU.GNI,20140101_160329,-13.8767,167.2723,194.8,6.5,79.18,SKS,-11.77,44.75,3.9,0.98,33.23,39.75,0,0.98,FALSE,Poor,0.77
771,IU.GNI,20140315_235132,-5.6717,-80.9351,26.5,6.3,290.47,SKS,26.4,44.75,3.9,0.98,78.4,44.75,0.4,0.98,TRUE,Fair,0.82
772,IU.GNI,20140403_015829,-20.3644,-70.5007,10.6,6.6,269.65,SKS,74.57,44.75,2.4,0.98,27.57,44.75,0.8,0.98,FALSE,Poor,0.73
773,IU.GNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.66,SKS,32,44.75,0.5,0.98,43.59,44.75,0.5,0.98,FALSE,Fair,0.66
774,IU.GNI,20150216_220054,-55.5186,-28.2292,18.1,6.3,216.42,SKS,-72.62,44.75,0.8,0.98,77.38,44.75,0.5,0.98,FALSE,Poor,0.76
775,IU.GNI,20150310_205544,6.7968,-73.0377,162,6.2,294.02,SKS,37.97,23,2,0.95,80.97,44.75,0.7,0.98,FALSE,Poor,0.75
776,IU.GNI,20150323_045137,-18.3544,-69.1883,127.1,6.4,270.7,SKS,10.63,44.75,1.5,0.98,53.63,44.75,0.5,0.98,TRUE,Fair,0.82
777,IU.GNI,20150610_135208,-22.4098,-68.4519,121.8,6.1,266.38,SKS,51,44.75,0.7,0.98,45,44.75,0.7,0.98,FALSE,Good,0.44
778,IU.GNI,20150916_140322,-6.0114,151.4768,6,6.1,83.56,SKS,85.58,44.75,3.9,0.98,40.58,13.5,0,0.15,TRUE,Fair,0.87
779,IU.GNI,20150928_152805,-23.8,-66.6,219,6,263.92,SKS,67,20,1.2,0.82,40,44.75,0.6,0.98,FALSE,Poor,0.7
780,IU.GNI,20101215_112930,-7.2664,128.7939,140.4,6,99.21,SKS,13.2,44.75,3.6,0.98,60.2,44.75,0.2,0.98,FALSE,Poor,0.66
781,IU.GNI,20110830_065741,-6.3592,126.7502,467.2,6.9,99.85,SKS,89.83,44.75,1.7,0.98,44.83,44.75,0.5,0.98,TRUE,Fair,0.87
782,IU.GNI,20120908_105145,-3.2181,135.0978,32.3,6.1,92.07,SKS,-89.93,44.75,3.9,0.98,44.07,44.75,0.1,0.98,TRUE,Good,0.92
783,IU.GNI,20121012_003131,-4.8858,134.0822,34.6,6.6,94,SKS,6.99,22.75,3.2,0.88,52.99,44.75,0.1,0.98,TRUE,Good,0.98
784,IU.GNI,20130406_044236,-3.4714,138.4743,69.4,7,90.09,SKS,89.09,44.75,3.9,0.98,41.09,44.75,0.1,0.98,TRUE,Good,0.97
785,IU.GNI,20130416_225527,-3.2237,142.5671,16.3,6.6,87.26,SKS,-78.74,44.75,1.8,0.98,-34.74,44.75,0.7,0.98,TRUE,Good,0.91
786,IU.GNI,20131201_012415,-7.0288,128.4151,25.9,6.5,99.28,SKS,2.26,1,3.9,0.25,-47.74,44.75,0.1,0.98,TRUE,Good,0.99
787,IU.GNI,20140113_040104,18.9922,-66.8685,30.9,6.3,298.39,SKS,-65.63,44.75,1.4,0.98,73.37,44.75,0.2,0.98,TRUE,Fair,0.82
788,IU.GNI,20140218_092714,14.596,-58.9719,28.3,6.5,290.02,SKS,58,16.5,0.6,0.2,62,14.75,0.6,0.23,FALSE,Good,0.59
789,IU.GNI,20141206_220510,-6.11,130.4829,116,6,97.25,SKS,39.23,44.75,0.7,0.98,51.23,44.75,0.6,0.98,FALSE,Fair,0.2
