BAHSxx_SA SKS EQ130591405   19.97   41.60  178.00    5.50    1.15    0.15   34.74   34.74     50.942  157.339   41.000 B    41.9893    20.5314
BAHSxx_SA SKS EQ130601320   19.97   41.60  168.00   10.50    1.35    0.32   34.70   34.70     50.949  157.448   29.000 B    41.9887    20.5314
BAHSxx_SA SKS EQ131091958   19.97   41.60  171.00    5.00    1.20    0.12   35.47   35.47     49.958  157.663   20.000 B    41.9915    20.5195
BAHSxx_SA SKS EQ131440544   19.97   41.60  177.00    6.50    1.35    0.23   32.59   32.59     54.874  153.281  608.900 B    41.9860    20.5739
BAHSxx_SA SKS EQ131440544   19.97   41.60  177.00    6.50    1.35    0.23   32.59   32.59     54.874  153.281  608.900 B    41.9860    20.5739
BAHSxx_SA SKS EQ132421625   19.97   41.60  177.00    3.50    0.95    0.10   22.52   22.51     51.610 -175.361   33.500 A    41.8096    20.4755
BAHSxx_SA SKS EQ132470627   19.97   41.60  168.00    8.00    1.10    0.20   22.27   22.27     51.573 -174.854   17.000 B    41.8067    20.4747
BAHSxx_SA SKS EQ132581621   19.97   41.60    4.00   10.50    1.10    0.35   22.20   22.20     51.575 -174.716   24.000 B    41.8058    20.4744
BAHSxx_SA SKS EQ132740338   19.97   41.60  175.00    6.50    1.00    0.18   34.21   34.21     53.208  152.765  580.200 B    41.9997    20.5580
BAHSxx_SA SKS EQ133160703   19.97   41.60    1.00    3.00    1.45    0.15   29.95   29.95     54.686  162.302   43.000 A    41.9385    20.5575
BAHSxx_SA SKS EQ140752116   19.97   41.60   16.00    9.00    0.90    0.20  257.15   77.15    -19.999  -70.724   20.000 B    41.1937    19.8773
BAHSxx_SA SKS EQ141231057   19.97   41.60  174.00    3.00    1.75    0.23   64.99   64.99     22.276  144.012   89.600 B    42.1767    20.2391
BAHSxx_SA SKS EQ141742053   19.97   41.60  177.00    8.00    1.15    0.25   25.31   25.31     51.849  178.735  109.000 B    41.8440    20.4858
BAHSxx_SA SKS EQ141800556   19.97   41.60  172.00    3.50    1.35    0.20   63.54   63.54     24.388  142.628   48.000 B    42.1923    20.2648
BAHSxx_SA SKS EQ141841205   19.97   41.60    1.00    2.00    1.80    0.15   27.88   27.88     55.256  166.884    6.000 B    41.9071    20.5506
BAHSxx_SA SKS EQ142671116   19.97   41.60   14.00   12.00    1.20    0.35  252.15   72.15    -23.801  -66.632  224.000 B    41.1840    19.8360
BAHSxx_SA SKS EQ142840235   19.97   41.60    9.00    8.50    1.50    0.33   48.04   48.04     41.027  143.165   22.000 B    42.1516    20.4660
BAHSxx_SA SKS EQ150421857   19.97   41.60   14.00    9.00    1.00    0.20  252.89   72.89    -23.112  -66.689  223.000 A    41.1816    19.8412
BDASxx_SA SKS EQ101621637   28.43   35.09    4.00    2.50    1.55    0.12   58.64   58.64     26.688  142.503    7.000 A    35.6561    28.7750
BDASxx_SA SKS EQ101911143   28.43   35.09    8.00    6.00    1.55    0.28   69.93   69.93     11.143  145.999   13.000 B    35.5965    28.6151
BDASxx_SA SKS EQ102020916   28.43   35.09   16.00    9.00    1.70    0.42   85.86   85.86      3.039  128.222  100.000 B    35.7496    28.4778
BDASxx_SA SKS EQ102100731   28.43   35.09   14.00    1.50    1.90    0.15   85.14   85.14      6.548  123.222  618.000 A    35.8082    28.4911
BDASxx_SA SKS EQ102691212   28.43   35.09   20.00    5.50    1.50    0.30   90.50    0.50     -5.314  133.917   30.000 A    35.6521    28.4251
BDASxx_SA SKS EQ103111926   28.43   35.09    9.00    4.00    1.75    0.20   61.02   61.02     24.383  141.588  113.000 B    35.6617    28.7466
